"","IDsin","codeplot","ADJ","TILE","X_sin","Y_sin","X_wgs","Ywgs","ID","alti","grad","NDVImin","NDVImax"
"665",10912692,"VAN_1800","YES","h18v04",530841,5033082,6.78267,45.26354,"h18v04_10912692",1800,"VAN",0.072,0.778
"667",10907889,"VAN_2250","YES","h18v04",530146,5033314,6.77404,45.26562,"h18v04_10907889",2250,"VAN",0,0.693
"670",10903084,"VAN_2780","YES","h18v04",528987,5033545,6.75948,45.26771,"h18v04_10903084",2780,"VAN",0,0.392
"671",11257976,"VAUL_0710","YES","h18v04",457637,5016403,5.83194,45.11354,"h18v04_11257976",710,"VAUL",0.516,0.827
"672",11272378,"VAUL_0830","YES","h18v04",458100,5015708,5.83721,45.10729,"h18v04_11272378",830,"VAUL",0.558,0.891
"673",11296380,"VAUL_1100","YES","h18v04",458564,5014549,5.84204,45.09687,"h18v04_11296380",1100,"VAUL",0.57,0.889
"674",11315582,"VAUL_1290","YES","h18v04",459027,5013623,5.84709,45.08854,"h18v04_11315582",1290,"VAUL",0.399,0.847
"675",12208507,"VCHA_1910","YES","h18v04",487984,4970535,6.1742,44.70104,"h18v04_12208507",1910,"VCHA",0.032,0.767
"676",12194108,"VCHA_2150","YES","h18v04",488216,4971230,6.1778,44.70729,"h18v04_12194108",2150,"VCHA",0.01,0.557
"677",12184509,"VCHA_2330","YES","h18v04",488447,4971693,6.18118,44.71146,"h18v04_12184509",2330,"VCHA",0,0.447
"678",12165310,"VCHA_2510","YES","h18v04",488679,4972620,6.185,44.71979,"h18v04_12165310",2510,"VCHA",0,0.212
"679",12150912,"VCHA_2760","YES","h18v04",489142,4973315,6.19153,44.72604,"h18v04_12150912",2760,"VCHA",0,0.174
"680",12141311,"VCHA_2940","YES","h18v04",488911,4973778,6.18905,44.73021,"h18v04_12141311",2940,"VCHA",0,0.191
"681",12126910,"VCHA_3160","YES","h18v04",488679,4974473,6.18678,44.73646,"h18v04_12126910",3160,"VCHA",0,0.151
"682",16737797,"VER_1200","YES","h18v04",45520,4751851,0.55735,42.73437,"h18v04_16737797",1200,"VER",0.228,0.875
"684",16752198,"VER_1420","YES","h18v04",45752,4751156,0.56013,42.72812,"h18v04_16752198",1420,"VER",0.208,0.892
"685",16771400,"VER_1650","YES","h18v04",46215,4750229,0.56572,42.71979,"h18v04_16771400",1650,"VER",0.009,0.861
"686",16776203,"VER_1800","YES","h18v04",46910,4749998,0.57421,42.71771,"h18v04_16776203",1800,"VER",0.019,0.845
"687",16790604,"VER_2000","YES","h18v04",47142,4749303,0.57699,42.71146,"h18v04_16790604",2000,"VER",0.002,0.746
"688",13398600,"VTN_0925","YES","h18v04",416866,4913084,5.22794,44.18437,"h18v04_13398600",925,"VTN",0.554,0.722
"689",13398602,"VTN_1130","YES","h18v04",417329,4913084,5.23375,44.18437,"h18v04_13398602",1130,"VTN",0.622,0.804
"691",13417805,"VTN_1510","YES","h18v04",418024,4912157,5.24172,44.17604,"h18v04_13417805",1510,"VTN",0.408,0.795
"692",13417807,"VTN_1675","YES","h18v04",418487,4912157,5.24753,44.17604,"h18v04_13417807",1675,"VTN",0.426,0.802
"693",13417817,"VTN_1860","YES","h18v04",420804,4912157,5.27658,44.17604,"h18v04_13417817",1860,"VTN",0.067,0.444
"694",13533005,"VTS_0660","YES","h18v04",418024,4906597,5.23728,44.12604,"h18v04_13533005",660,"VTS",0.581,0.702
"695",13513810,"VTS_0840","YES","h18v04",419182,4907524,5.25254,44.13437,"h18v04_13513810",840,"VTS",0.664,0.757
"696",13494613,"VTS_1040","YES","h18v04",419877,4908451,5.26199,44.14271,"h18v04_13494613",1040,"VTS",0.688,0.794
"697",13480217,"VTS_1260","YES","h18v04",420804,4909146,5.27416,44.14896,"h18v04_13480217",1260,"VTS",0.542,0.728
"698",13461021,"VTS_1455","YES","h18v04",421730,4910072,5.28652,44.15729,"h18v04_13461021",1455,"VTS",0.363,0.774
"699",13446626,"VTS_1645","YES","h18v04",422889,4910767,5.3016,44.16354,"h18v04_13446626",1645,"VTS",0.106,0.268
"700",9175065,"ANT_1400","YES","h18v04",524586,5116941,6.79358,46.01771,"h18v04_9175065",1400,"ANT",0.12,0.864
"702",9189466,"ANT_1750","YES","h18v04",524817,5116247,6.79581,46.01146,"h18v04_9189466",1750,"ANT",0,0.854
"703",9199067,"ANT_2040","YES","h18v04",525049,5115783,6.7983,46.00729,"h18v04_9199067",2040,"ANT",0,0.843
"704",9218270,"ANT_2200","YES","h18v04",525744,5114857,6.80628,45.99896,"h18v04_9218270",2200,"ANT",0,0.697
"705",9223072,"ANT_2370","YES","h18v04",526207,5114625,6.81202,45.99687,"h18v04_9223072",2370,"ANT",0,0.608
"706",9256713,"ARG_1420","YES","h18v04",535705,5113003,6.93314,45.98229,"h18v04_9256713",1420,"ARG",0.132,0.793
"708",9251915,"ARG_1790","YES","h18v04",536169,5113235,6.9394,45.98437,"h18v04_9251915",1790,"ARG",0.241,0.848
"709",9251917,"ARG_2000","YES","h18v04",536632,5113235,6.9454,45.98437,"h18v04_9251917",2000,"ARG",0.077,0.816
"710",9256720,"ARG_2230","YES","h18v04",537327,5113003,6.95413,45.98229,"h18v04_9256720",2230,"ARG",0.005,0.769
"712",10086888,"ARM_1520","YES","h18v04",483583,5072927,6.21821,45.62187,"h18v04_10086888",1520,"ARM",0.048,0.835
"713",10082091,"ARM_1750","YES","h18v04",484278,5073158,6.22738,45.62396,"h18v04_10082091",1750,"ARM",0.003,0.811
"715",10077293,"ARM_2140","YES","h18v04",484741,5073390,6.23357,45.62604,"h18v04_10077293",2140,"ARM",0.003,0.784
"716",13096757,"BON_1900","YES","h18v04",545898,4927678,6.86144,44.31562,"h18v04_13096757",1900,"BON",0,0.771
"717",13077549,"BON_2100","YES","h18v04",544045,4928605,6.83912,44.32396,"h18v04_13077549",2100,"BON",0,0.86
"718",13077546,"BON_2140","YES","h18v04",543350,4928605,6.83038,44.32396,"h18v04_13077546",2140,"BON",0,0.643
"719",13082342,"BON_2300","YES","h18v04",542423,4928373,6.81849,44.32187,"h18v04_13082342",2300,"BON",0,0.354
"720",13082340,"BON_2500","YES","h18v04",541960,4928373,6.81267,44.32187,"h18v04_13082340",2500,"BON",0,0.229
"721",13077537,"BON_2650","YES","h18v04",541265,4928605,6.80417,44.32396,"h18v04_13077537",2650,"BON",0,0.322
"722",10744461,"BOU_1240","YES","h18v04",477328,5041190,6.10677,45.33646,"h18v04_10744461",1240,"BOU",0.526,0.888
"723",10758861,"BOU_1440","YES","h18v04",477328,5040495,6.1061,45.33021,"h18v04_10758861",1440,"BOU",0.437,0.875
"724",10778061,"BOU_1620","YES","h18v04",477328,5039568,6.1052,45.32187,"h18v04_10778061",1620,"BOU",0.393,0.864
"725",10792463,"BOU_1830","YES","h18v04",477791,5038873,6.11045,45.31562,"h18v04_10792463",1830,"BOU",0.005,0.811
"726",10797264,"BOU_2000","YES","h18v04",478023,5038642,6.11319,45.31354,"h18v04_10797264",2000,"BOU",0,0.75
"727",11786297,"CER_2050","YES","h18v04",531999,4990920,6.75251,44.88437,"h18v04_11786297",2050,"CER",0.001,0.61
"728",11805497,"CER_1860","YES","h18v04",531999,4989994,6.75154,44.87604,"h18v04_11805497",1860,"CER",0,0.601
"729",11795896,"CER_1980","YES","h18v04",531767,4990457,6.74909,44.88021,"h18v04_11795896",1980,"CER",0,0.629
"730",11776696,"CER_2200","YES","h18v04",531767,4991384,6.75006,44.88854,"h18v04_11776696",2200,"CER",0,0.477
"731",11767095,"CER_2280","YES","h18v04",531536,4991847,6.74761,44.89271,"h18v04_11767095",2280,"CER",0,0.37
"733",11353985,"CHAM_1250","YES","h18v04",459722,5011769,5.85424,45.07187,"h18v04_11353985",1250,"CHAM",0.422,0.866
"734",11320386,"CHAM_1470","YES","h18v04",459954,5013391,5.85868,45.08646,"h18v04_11320386",1470,"CHAM",0.525,0.869
"735",11281995,"CHAM_1710","YES","h18v04",462039,5015244,5.88696,45.10312,"h18v04_11281995",1710,"CHAM",0.249,0.788
"736",11277198,"CHAM_1890","YES","h18v04",462734,5015476,5.89603,45.10521,"h18v04_11277198",1890,"CHAM",0.21,0.724
"737",11258000,"CHAM_2020","YES","h18v04",463197,5016403,5.90279,45.11354,"h18v04_11258000",2020,"CHAM",0.013,0.614
"738",11243603,"CHAM_2180","YES","h18v04",463892,5017098,5.9123,45.11979,"h18v04_11243603",2180,"CHAM",0.005,0.556
"739",12314027,"DEV_1500","YES","h18v04",469452,4965438,5.93503,44.65521,"h18v04_12314027",1500,"DEV",0.155,0.77
"740",12333227,"DEV_1720","YES","h18v04",469452,4964512,5.93417,44.64687,"h18v04_12333227",1720,"DEV",0,0.612
"741",12342826,"DEV_1870","YES","h18v04",469220,4964048,5.93082,44.64271,"h18v04_12342826",1870,"DEV",0,0.468
"742",12347624,"DEV_2100","YES","h18v04",468757,4963817,5.92475,44.64062,"h18v04_12347624",2100,"DEV",0,0.463
"743",12362020,"DEV_2340","YES","h18v04",467830,4963122,5.9124,44.63437,"h18v04_12362020",2340,"DEV",0,0.171
"745",12386026,"DEV_2670","YES","h18v04",469220,4961963,5.9289,44.62396,"h18v04_12386026",2670,"DEV",0,0.214
"746",11430977,"LAU_1920","YES","h18v04",504200,5008063,6.41689,45.03854,"h18v04_11430977",1920,"LAU",0,0.797
"747",11421372,"LAU_2100","YES","h18v04",503042,5008526,6.40262,45.04271,"h18v04_11421372",2100,"LAU",0,0.741
"748",11406972,"LAU_2300","YES","h18v04",503042,5009221,6.40332,45.04896,"h18v04_11406972",2300,"LAU",0,0.773
"749",11397370,"LAU_2470","YES","h18v04",502578,5009685,6.39789,45.05312,"h18v04_11397370",2470,"LAU",0,0.659
"750",11387767,"LAU_2700","YES","h18v04",501884,5010148,6.3895,45.05729,"h18v04_11387767",2700,"LAU",0,0.614
"751",9151107,"LORI_1370","YES","h18v04",534315,5118100,6.92089,46.02812,"h18v04_9151107",1370,"LORI",0.266,0.818
"752",9146306,"LORI_1620","YES","h18v04",534084,5118331,6.91815,46.03021,"h18v04_9146306",1620,"LORI",NA,NA
"753",9136705,"LORI_1800","YES","h18v04",533852,5118795,6.91567,46.03437,"h18v04_9136705",1800,"LORI",0.099,0.834
"754",9136704,"LORI_1930","YES","h18v04",533620,5118795,6.91267,46.03437,"h18v04_9136704",1930,"LORI",0.019,0.832
"755",9122304,"LORI_2130","YES","h18v04",533620,5119490,6.91345,46.04062,"h18v04_9122304",2130,"LORI",0,0.736
"756",9117503,"LORI_2330","YES","h18v04",533389,5119721,6.91071,46.04271,"h18v04_9117503",2330,"LORI",0,0.592
"757",10130323,"MER_1600","YES","h18v04",538022,5070842,6.91591,45.60312,"h18v04_10130323",1600,"MER",0.046,0.864
"758",10135125,"MER_1820","YES","h18v04",538485,5070610,6.92161,45.60104,"h18v04_10135125",1820,"MER",0.008,0.846
"759",10144727,"MER_2000","YES","h18v04",538949,5070147,6.92705,45.59687,"h18v04_10144727",2000,"MER",0,0.799
"760",10139940,"MER_2250","YES","h18v04",541960,5070379,6.96602,45.59896,"h18v04_10139940",2250,"MER",0,0.682
"761",10139941,"MER_2400","YES","h18v04",542192,5070379,6.969,45.59896,"h18v04_10139941",2400,"MER",0,0.675
"762",10135144,"MER_2670","YES","h18v04",542887,5070610,6.97819,45.60104,"h18v04_10135144",2670,"MER",0,0.491
"763",10125545,"MER_2850","YES","h18v04",543118,5071074,6.98168,45.60521,"h18v04_10125545",2850,"MER",0,0.31
"764",12424419,"MON_1500","YES","h18v04",467598,4960110,5.90672,44.60729,"h18v04_12424419",1500,"MON",0.298,0.738
"765",12405219,"MON_1730","YES","h18v04",467598,4961037,5.90756,44.61562,"h18v04_12405219",1730,"MON",0.049,0.595
"766",12395620,"MON_1970","YES","h18v04",467830,4961500,5.91092,44.61979,"h18v04_12395620",1970,"MON",0.005,0.353
"771",13514411,"MOU_1810","YES","h18v04",558408,4907524,6.99709,44.13437,"h18v04_13514411",1810,"MOU",0.017,0.737
"772",13509607,"MOU_1940","YES","h18v04",557481,4907756,6.98573,44.13646,"h18v04_13509607",1940,"MOU",0.009,0.5
"773",13500003,"MOU_2160","YES","h18v04",556554,4908219,6.97461,44.14062,"h18v04_13500003",2160,"MOU",0.003,0.472
"774",13495201,"MOU_2355","YES","h18v04",556091,4908451,6.96905,44.14271,"h18v04_13495201",2355,"MOU",0.003,0.55
"775",13485600,"MOU_2470","YES","h18v04",555859,4908914,6.96664,44.14687,"h18v04_13485600",2470,"MOU",0.001,0.379
"776",13485598,"MOU_2720","YES","h18v04",555396,4908914,6.96083,44.14687,"h18v04_13485598",2720,"MOU",0,0.219
"777",16503032,"MSB_1370","YES","h18v04",146291,4763202,1.79412,42.83646,"h18v04_16503032",1370,"MSB",0.269,0.891
"778",16507830,"MSB_1420","YES","h18v04",145828,4762971,1.78838,42.83437,"h18v04_16507830",1420,"MSB",0.159,0.897
"779",16517427,"MSB_1600","YES","h18v04",145133,4762507,1.77974,42.83021,"h18v04_16517427",1600,"MSB",0.015,0.796
"781",16536626,"MSB_2200","YES","h18v04",144901,4761581,1.77666,42.82187,"h18v04_16536626",2200,"MSB",0,0.645
"782",16546224,"MSB_2400","YES","h18v04",144438,4761117,1.77086,42.81771,"h18v04_16546224",2400,"MSB",0.001,0.581
"783",11455019,"NEV_2010","YES","h18v04",513930,5006905,6.53953,45.02812,"h18v04_11455019",2010,"NEV",0,0.758
"784",11459816,"NEV_2200","YES","h18v04",513235,5006673,6.53045,45.02604,"h18v04_11459816",2200,"NEV",0,0.722
"785",11483814,"NEV_2350","YES","h18v04",512771,5005515,6.52337,45.01562,"h18v04_11483814",2350,"NEV",0,0.516
"787",11503012,"NEV_2700","YES","h18v04",512308,5004588,6.51652,45.00729,"h18v04_11503012",2700,"NEV",0,0.235
"788",9405501,"PAI_1700","YES","h18v04",532925,5105822,6.88914,45.91771,"h18v04_9405501",1700,"PAI",0.049,0.84
"789",9395904,"PAI_1900","YES","h18v04",533620,5106285,6.89864,45.92187,"h18v04_9395904",1900,"PAI",0.002,0.828
"790",9405505,"PAI_2040","YES","h18v04",533852,5105822,6.90111,45.91771,"h18v04_9405505",2040,"PAI",0,0.754
"791",9410306,"PAI_2250","YES","h18v04",534084,5105590,6.90385,45.91562,"h18v04_9410306",2250,"PAI",0,0.483
"792",9415107,"PAI_2450","YES","h18v04",534315,5105359,6.90658,45.91354,"h18v04_9415107",2450,"PAI",0,0.263
"793",10043685,"PEC_0962","YES","h18v04",482888,5075012,6.21135,45.64062,"h18v04_10043685",962,"PEC",0.301,0.868
"794",10048486,"PEC_1152","YES","h18v04",483119,5074780,6.2141,45.63854,"h18v04_10048486",1152,"PEC",0.291,0.871
"795",10053287,"PEC_1375","YES","h18v04",483351,5074548,6.21685,45.63646,"h18v04_10053287",1375,"PEC",0.166,0.878
"796",10062886,"PEC_1578","YES","h18v04",483119,5074085,6.21341,45.63229,"h18v04_10062886",1578,"PEC",0.358,0.887
"797",11065937,"RAC_0330","YES","h18v04",448603,5025669,5.72517,45.19687,"h18v04_11065937",330,"RAC",0.468,0.778
"798",11061136,"RAC_0525","YES","h18v04",448371,5025901,5.72243,45.19896,"h18v04_11061136",525,"RAC",0.485,0.79
"799",11041936,"RAC_0730","YES","h18v04",448371,5026827,5.72327,45.20729,"h18v04_11041936",730,"RAC",0.478,0.847
"800",11027538,"RAC_0950","YES","h18v04",448834,5027522,5.72981,45.21354,"h18v04_11027538",950,"RAC",0.44,0.863
"801",11560462,"RBI_1070","YES","h18v04",477560,5001808,6.07188,44.98229,"h18v04_11560462",1070,"RBI",0.011,0.827
"803",11584461,"RBI_1500","YES","h18v04",477328,5000650,6.06783,44.97187,"h18v04_11584461",1500,"RBI",0.001,0.592
"804",11608459,"RBI_1550","YES","h18v04",476865,4999492,6.06084,44.96146,"h18v04_11608459",1550,"RBI",0.003,0.662
"805",11637258,"RBI_1750","YES","h18v04",476633,4998102,6.05657,44.94896,"h18v04_11637258",1750,"RBI",0,0.752
"807",11656457,"RBI_2150","YES","h18v04",476401,4997175,6.05275,44.94062,"h18v04_11656457",2150,"RBI",0,0.278
"808",12112786,"RIS_1900","YES","h18v04",552616,4975168,6.997,44.74271,"h18v04_12112786",1900,"RIS",0.006,0.78
"809",12208802,"RIS_2195","YES","h18v04",556323,4970535,7.03886,44.70104,"h18v04_12208802",2195,"RIS",0,0.636
"810",12194402,"RIS_2340","YES","h18v04",556323,4971230,7.03962,44.70729,"h18v04_12194402",2340,"RIS",0,0.648
"811",12194406,"RIS_2570","YES","h18v04",557249,4971230,7.05134,44.70729,"h18v04_12194406",2570,"RIS",0,0.514
"812",12189608,"RIS_2770","YES","h18v04",557713,4971461,7.05746,44.70937,"h18v04_12189608",2770,"RIS",0,0.366
"814",10888348,"SAP_1250","YES","h18v04",451151,5034240,5.76551,45.27396,"h18v04_10888348",1250,"SAP",0.32,0.823
"815",10873949,"SAP_1500","YES","h18v04",451382,5034935,5.76911,45.28021,"h18v04_10873949",1500,"SAP",0.535,0.869
"816",10869151,"SAP_1690","YES","h18v04",451846,5035167,5.77524,45.28229,"h18v04_10869151",1690,"SAP",0.398,0.862
"817",10873953,"SAP_1870","YES","h18v04",452309,5034935,5.78095,45.28021,"h18v04_10873953",1870,"SAP",0.198,0.785
"818",10859554,"SAP_2060","YES","h18v04",452541,5035630,5.78455,45.28646,"h18v04_10859554",2060,"SAP",0.028,0.574
"819",11099523,"SEYS_0280","YES","h18v04",445359,5024047,5.68233,45.18229,"h18v04_11099523",280,"SEYS",0.469,0.843
"820",11113921,"SEYS_0460","YES","h18v04",444896,5023352,5.67579,45.17604,"h18v04_11113921",460,"SEYS",0.467,0.837
"821",11128318,"SEYS_0615","YES","h18v04",444201,5022657,5.66631,45.16979,"h18v04_11128318",615,"SEYS",0.449,0.829
"822",11157114,"SEYS_0840","YES","h18v04",443274,5021267,5.65324,45.15729,"h18v04_11157114",840,"SEYS",0.466,0.894
"823",11171513,"SEYS_1035","YES","h18v04",443043,5020572,5.64967,45.15104,"h18v04_11171513",1035,"SEYS",0.418,0.911
"825",11185910,"SEYS_1500","YES","h18v04",442348,5019877,5.64019,45.14479,"h18v04_11185910",1500,"SEYS",0.121,0.647
"826",11185909,"SEYS_1700","YES","h18v04",442116,5019877,5.63724,45.14479,"h18v04_11185909",1700,"SEYS",0.134,0.698
"828",10533426,"TAN_1420","YES","h18v04",515551,5051383,6.60649,45.42812,"h18v04_10533426",1420,"TAN",0.24,0.841
"829",10557423,"TAN_1700","YES","h18v04",514856,5050224,6.59637,45.41771,"h18v04_10557423",1700,"TAN",0.166,0.834
"830",10567025,"TAN_1890","YES","h18v04",515320,5049761,6.60182,45.41354,"h18v04_10567025",1890,"TAN",0.001,0.716
"831",10576626,"TAN_2100","YES","h18v04",515551,5049298,6.6043,45.40937,"h18v04_10576626",2100,"TAN",0,0.736
"833",10600625,"TAN_2480","YES","h18v04",515320,5048140,6.60011,45.39896,"h18v04_10600625",2480,"TAN",0,0.599
"834",13538601,"TEN_1430","YES","h18v04",602422,4906366,7.54729,44.12396,"h18v04_13538601",1430,"TEN",0.374,0.794
"835",13543396,"TEN_1670","YES","h18v04",601264,4906134,7.53251,44.12187,"h18v04_13543396",1670,"TEN",0.091,0.777
"836",13538592,"TEN_1890","YES","h18v04",600337,4906366,7.52117,44.12396,"h18v04_13538592",1890,"TEN",0.027,0.764
"837",13524191,"TEN_2080","YES","h18v04",600106,4907061,7.51906,44.13021,"h18v04_13524191",2080,"TEN",0.026,0.617
"838",13514590,"TEN_2280","YES","h18v04",599874,4907524,7.51669,44.13437,"h18v04_13514590",2280,"TEN",0.007,0.607
"839",13509787,"TEN_2480","YES","h18v04",599179,4907756,7.50824,44.13646,"h18v04_13509787",2480,"TEN",0.004,0.482
"840",12895011,"UBA_1150","YES","h18v04",512076,4937408,6.44595,44.40312,"h18v04_12895011",1150,"UBA",0.362,0.809
"842",12919012,"UBA_1630","YES","h18v04",512308,4936250,6.44772,44.39271,"h18v04_12919012",1630,"UBA",0.303,0.802
"843",12928602,"UBA_1850","YES","h18v04",509991,4935786,6.4181,44.38854,"h18v04_12928602",1850,"UBA",0.112,0.679
"844",12914196,"UBA_2020","YES","h18v04",508602,4936481,6.4013,44.39479,"h18v04_12914196",2020,"UBA",0.017,0.739
"845",12942994,"UBA_2170","YES","h18v04",508138,4935091,6.3941,44.38229,"h18v04_12942994",2170,"UBA",0.069,0.57
"846",11248571,"VAL_1860","YES","h18v04",502810,5016866,6.40808,45.11771,"h18v04_11248571",1860,"VAL",0,0.73
"847",11238969,"VAL_2050","YES","h18v04",502347,5017329,6.40264,45.12187,"h18v04_11238969",2050,"VAL",0,0.811
"848",11234167,"VAL_2250","YES","h18v04",501884,5017561,6.39697,45.12396,"h18v04_11234167",2250,"VAL",0,0.832
"849",11229365,"VAL_2450","YES","h18v04",501420,5017793,6.39129,45.12604,"h18v04_11229365",2450,"VAL",0,0.807
"850",11219761,"VAL_2710","YES","h18v04",500494,5018256,6.37995,45.13021,"h18v04_11219761",2710,"VAL",0,0.575
"851",10922296,"VAN_1400","YES","h18v04",531767,5032619,6.79401,45.25937,"h18v04_10922296",1400,"VAN",0.292,0.711
"852",10922294,"VAN_1630","YES","h18v04",531304,5032619,6.78809,45.25937,"h18v04_10922294",1630,"VAN",0.226,0.712
"853",10917492,"VAN_1800","YES","h18v04",530841,5032850,6.78242,45.26146,"h18v04_10917492",1800,"VAN",0.165,0.79
"854",10912690,"VAN_2020","YES","h18v04",530377,5033082,6.77675,45.26354,"h18v04_10912690",2020,"VAN",0.026,0.666
"855",10912689,"VAN_2250","YES","h18v04",530146,5033082,6.77379,45.26354,"h18v04_10912689",2250,"VAN",0.024,0.593
"856",10907886,"VAN_2440","YES","h18v04",529451,5033314,6.76516,45.26562,"h18v04_10907886",2440,"VAN",0,0.498
"857",10907885,"VAN_2630","YES","h18v04",529219,5033314,6.76219,45.26562,"h18v04_10907885",2630,"VAN",0,0.508
"858",10907884,"VAN_2780","YES","h18v04",528987,5033314,6.75923,45.26562,"h18v04_10907884",2780,"VAN",0,0.546
"859",11262776,"VAUL_0710","YES","h18v04",457637,5016171,5.83173,45.11146,"h18v04_11262776",710,"VAUL",0.531,0.861
"860",11277178,"VAUL_0830","YES","h18v04",458100,5015476,5.83699,45.10521,"h18v04_11277178",830,"VAUL",0.576,0.886
"861",11301180,"VAUL_1100","YES","h18v04",458564,5014318,5.84183,45.09479,"h18v04_11301180",1100,"VAUL",0.498,0.883
"862",11320382,"VAUL_1290","YES","h18v04",459027,5013391,5.84688,45.08646,"h18v04_11320382",1290,"VAUL",0.378,0.84
"863",12213307,"VCHA_1910","YES","h18v04",487984,4970303,6.17398,44.69896,"h18v04_12213307",1910,"VCHA",0.066,0.782
"864",12198908,"VCHA_2150","YES","h18v04",488216,4970998,6.17758,44.70521,"h18v04_12198908",2150,"VCHA",0.004,0.615
"865",12189309,"VCHA_2330","YES","h18v04",488447,4971461,6.18096,44.70937,"h18v04_12189309",2330,"VCHA",0.001,0.501
"866",12170110,"VCHA_2510","YES","h18v04",488679,4972388,6.18478,44.71771,"h18v04_12170110",2510,"VCHA",0,0.235
"867",12155712,"VCHA_2760","YES","h18v04",489142,4973083,6.19131,44.72396,"h18v04_12155712",2760,"VCHA",0,0.15
"868",12146111,"VCHA_2940","YES","h18v04",488911,4973546,6.18882,44.72812,"h18v04_12146111",2940,"VCHA",0,0.185
"869",12131710,"VCHA_3160","YES","h18v04",488679,4974241,6.18656,44.73437,"h18v04_12131710",3160,"VCHA",0,0.146
"870",16742597,"VER_1200","YES","h18v04",45520,4751619,0.55733,42.73229,"h18v04_16742597",1200,"VER",0.292,0.881
"872",16756998,"VER_1420","YES","h18v04",45752,4750924,0.56011,42.72604,"h18v04_16756998",1420,"VER",0.163,0.896
"873",16776200,"VER_1650","YES","h18v04",46215,4749998,0.5657,42.71771,"h18v04_16776200",1650,"VER",0.001,0.85
"874",16781003,"VER_1800","YES","h18v04",46910,4749766,0.57419,42.71562,"h18v04_16781003",1800,"VER",0.019,0.84
"875",16795404,"VER_2000","YES","h18v04",47142,4749071,0.57697,42.70937,"h18v04_16795404",2000,"VER",0,0.643
"876",13403400,"VTN_0925","YES","h18v04",416866,4912852,5.22775,44.18229,"h18v04_13403400",925,"VTN",0.608,0.773
"877",13403402,"VTN_1130","YES","h18v04",417329,4912852,5.23356,44.18229,"h18v04_13403402",1130,"VTN",0.559,0.754
"879",13422605,"VTN_1510","YES","h18v04",418024,4911926,5.24154,44.17396,"h18v04_13422605",1510,"VTN",0.456,0.76
"880",13422607,"VTN_1675","YES","h18v04",418487,4911926,5.24735,44.17396,"h18v04_13422607",1675,"VTN",0.396,0.705
"881",13422617,"VTN_1860","YES","h18v04",420804,4911926,5.27639,44.17396,"h18v04_13422617",1860,"VTN",0.044,0.273
"882",13537805,"VTS_0660","YES","h18v04",418024,4906366,5.2371,44.12396,"h18v04_13537805",660,"VTS",0.596,0.728
"883",13518610,"VTS_0840","YES","h18v04",419182,4907292,5.25235,44.13229,"h18v04_13518610",840,"VTS",0.631,0.746
"884",13499413,"VTS_1040","YES","h18v04",419877,4908219,5.2618,44.14062,"h18v04_13499413",1040,"VTS",0.676,0.782
"885",13485017,"VTS_1260","YES","h18v04",420804,4908914,5.27397,44.14687,"h18v04_13485017",1260,"VTS",0.509,0.747
"886",13465821,"VTS_1455","YES","h18v04",421730,4909841,5.28633,44.15521,"h18v04_13465821",1455,"VTS",0.379,0.786
"887",13451426,"VTS_1645","YES","h18v04",422889,4910536,5.30141,44.16146,"h18v04_13451426",1645,"VTS",0.14,0.29
"888",9165467,"ANT_1400","YES","h18v04",525049,5117405,6.80009,46.02187,"h18v04_9165467",1400,"ANT",0.126,0.882
"889",9170268,"ANT_1610","YES","h18v04",525281,5117173,6.80284,46.01979,"h18v04_9170268",1610,"ANT",0.14,0.883
"890",9179868,"ANT_1750","YES","h18v04",525281,5116710,6.80233,46.01562,"h18v04_9179868",1750,"ANT",0.015,0.876
"891",9189469,"ANT_2040","YES","h18v04",525512,5116247,6.80481,46.01146,"h18v04_9189469",2040,"ANT",0,0.831
"892",9208672,"ANT_2200","YES","h18v04",526207,5115320,6.81279,46.00312,"h18v04_9208672",2200,"ANT",0,0.668
"893",9213474,"ANT_2370","YES","h18v04",526671,5115088,6.81853,46.00104,"h18v04_9213474",2370,"ANT",0,0.547
"895",9242316,"ARG_1620","YES","h18v04",536400,5113698,6.94292,45.98854,"h18v04_9242316",1620,"ARG",0.021,0.858
"897",9242319,"ARG_2000","YES","h18v04",537095,5113698,6.95192,45.98854,"h18v04_9242319",2000,"ARG",0,0.72
"898",9247122,"ARG_2230","YES","h18v04",537790,5113467,6.96065,45.98646,"h18v04_9247122",2230,"ARG",0,0.494
"899",9242322,"ARG_2400","YES","h18v04",537790,5113698,6.96091,45.98854,"h18v04_9242322",2400,"ARG",0,0.453
"900",10077290,"ARM_1520","YES","h18v04",484046,5073390,6.22463,45.62604,"h18v04_10077290",1520,"ARM",0.012,0.706
"902",10067694,"ARM_1980","YES","h18v04",484973,5073853,6.23701,45.63021,"h18v04_10067694",1980,"ARM",0.002,0.559
"903",10067695,"ARM_2140","YES","h18v04",485204,5073853,6.23999,45.63021,"h18v04_10067695",2140,"ARM",0.001,0.51
"904",13087159,"BON_1900","YES","h18v04",546362,4928142,6.86775,44.31979,"h18v04_13087159",1900,"BON",0.005,0.71
"905",13067951,"BON_2100","YES","h18v04",544508,4929068,6.84543,44.32812,"h18v04_13067951",2100,"BON",0.003,0.718
"906",13067948,"BON_2140","YES","h18v04",543813,4929068,6.83669,44.32812,"h18v04_13067948",2140,"BON",0.002,0.743
