"","date","idplot","TairMean","TairMin","TairMax","Rainf","Snowf","Wind","Humrel","Nebulosity","LWdown","DIR_SWdown","SCA_SWdown","VPD","ETP"
"14046","2022-03-31",200,273.448824564616,271.2626953125,274.441986083984,0.987088678084547,5.81116250687046,1.92549302925666,90.8623313903809,0.996312310298284,2592.78440185547,5.03776057004929,267.851137046814,0.0574499316641141,0.00851360151059192
"14047","2022-04-01",200,266.966331481934,266.0009765625,270.055450439453,0,6.21430922183208,4.1092141866684,83.4662866592407,0.988778052230676,2312.88334716797,6.27613971233368,291.851038284302,0.0640499697271201,0.0047104741248138
"14048","2022-04-02",200,266.87074915568,265.110168457031,269.377105712891,0,11.2540395115502,3.3747320274512,87.1304442087809,0.912590091427167,2307.67439941406,250.276639595032,366.904374389648,0.0508024457287664,0.0157651602690056
"14049","2022-04-03",200,267.914127349854,264.673583984375,271.205963134766,0,0.336685504589695,1.29519390501082,82.5673093795776,0.792848841597637,2218.63248413086,389.93295753479,375.567990188599,0.0769059692309977,0.0224506316308956
"14050","2022-04-04",200,269.962516784668,266.006774902344,274.579559326172,0,0,0.788462230314811,81.9028997421265,0.253936086160441,1847.62352966309,1541.32958496094,451.852465209961,0.0977733088014033,0.0740272908231789
"14051","2022-04-05",200,274.296165466309,268.252502441406,281.056915283203,0,0,1.00818334892392,56.0713233947754,0.0813729168730788,1934.36953308105,1628.06620330811,530.959666442871,0.324131679001478,0.0978318208236122
"14052","2022-04-06",200,275.703786214193,272.115600585938,280.453918457031,0,0,1.09265721651415,76.7485882441203,0.744020074605942,2595.88558410645,429.413410491943,397.908168640137,0.177811671899632,0.038307917668159
"14053","2022-04-07",200,279.722941080729,274.240142822266,286.246459960938,0,0,1.24557970588406,64.8635346094767,0.436166127522786,2365.93383178711,937.946387329102,394.367732841969,0.384751458823614,0.059140306390807
"14054","2022-04-08",200,281.279660542806,276.289215087891,287.778503417969,2.20967101686256,0,2.53359805544217,65.1913822491964,0.807597839583953,2604.60471313477,73.6087917351723,385.895662107468,0.436004763304428,0.00441335156355326
"14055","2022-04-09",200,275.424365997314,272.852630615234,278.767486572266,1.87075555113552,0,1.59732804571589,80.3692146937052,0.572563792850512,2390.50574890137,1058.80412521362,505.232219867706,0.14248378398257,0.0687037514341688
"14056","2022-04-10",200,282.206395467122,274.107238769531,288.485748291016,0,0,1.80846530695756,35.602067788442,0.0433173136940847,2171.56269287109,1679.47276519775,489.986329421997,0.783455516383045,0.115098382006328
"14057","2022-04-11",200,287.220450083415,282.9814453125,291.111419677734,0.372396882994508,0,5.37797000010808,39.4848465124766,0.111652050516568,2364.0648651123,1689.85469421387,419.738419418335,0.999055689451226,0.0914283048132041
"14058","2022-04-12",200,280.697490692139,277.733917236328,284.961364746094,13.8252842691145,0,3.46714501827955,76.189146677653,0.671662245877087,2619.22763671875,35.2803990268707,393.668651475906,0.267748286081382,0.00963211814176295
"14059","2022-04-13",200,277.015506744385,275.410400390625,278.394378662109,20.2535407443065,0,0.643072236950199,92.5133228302002,0.946306424836318,2740.93516845703,13.3406284108758,232.044691858292,0.0598193392183619,0.0102560156509497
"14060","2022-04-14",200,280.469975789388,276.531860351562,285.961029052734,0.386801106651546,0,1.38488836586475,83.0819946924845,0.691705858955781,2668.92813720703,592.600421447754,536.44417963028,0.19403957230031,0.0529147802821663
