site;alti;x;y;date_all;year;month;hour;Tair.mean;HOBO.temp;Rainf
RIS;2570;1020901.7;6409350;2017-12-20T11:00:00Z;2017;12;12:00:00;-4.88731994628898;0.343;0
RIS;2570;1020901.7;6409350;2017-12-21T11:00:00Z;2017;12;12:00:00;-0.315924072266;0.343;0
RIS;2570;1020901.7;6409350;2017-12-22T11:00:00Z;2017;12;12:00:00;-1.07424011230495;0.343;0
RIS;2570;1020901.7;6409350;2017-12-23T11:00:00Z;2017;12;12:00:00;2.23186645507803;0.343;0
RIS;2570;1020901.7;6409350;2017-12-24T11:00:00Z;2017;12;12:00:00;4.73539123535204;0.343;0
RIS;2570;1020901.7;6409350;2017-12-25T11:00:00Z;2017;12;12:00:00;-1.17400207519501;0.343;0
RIS;2570;1020901.7;6409350;2017-12-26T11:00:00Z;2017;12;12:00:00;-6.79822387695299;0.343;0.000309463166558999
RIS;2570;1020901.7;6409350;2017-12-27T11:00:00Z;2017;12;12:00:00;-10.992468261719;0.343;0.00361588994564954
RIS;2570;1020901.7;6409350;2017-12-28T11:00:00Z;2017;12;12:00:00;-15.872496032715;0.343;0.000115742230264004
RIS;2570;1020901.7;6409350;2017-12-29T11:00:00Z;2017;12;12:00:00;-12.362791442871;0.343;9.02902393136173e-05
RIS;2570;1020901.7;6409350;2017-12-30T11:00:00Z;2017;12;12:00:00;-4.18485107421895;0.343;0.00423939493703074
RIS;2570;1020901.7;6409350;2017-12-31T11:00:00Z;2017;12;12:00:00;0.207086181641046;0.343;4.70772574772127e-05
RIS;2570;1020901.7;6409350;2018-01-01T11:00:00Z;2018;1;12:00:00;-7.58339538574199;0.343;0.00257232345393277
RIS;2570;1020901.7;6409350;2018-01-02T11:00:00Z;2018;1;12:00:00;-7.44408264160199;0.343;0.000650128098641289
RIS;2570;1020901.7;6409350;2018-01-03T11:00:00Z;2018;1;12:00:00;-4.36156311035199;0.343;0.00177226670348318
RIS;2570;1020901.7;6409350;2018-01-04T11:00:00Z;2018;1;12:00:00;-3.15219726562498;0.343;0.00638995946428622
RIS;2570;1020901.7;6409350;2018-01-05T11:00:00Z;2018;1;12:00:00;-1.43865051269501;0.343;0
RIS;2570;1020901.7;6409350;2018-01-06T11:00:00Z;2018;1;12:00:00;-3.52142944335895;0.343;0
RIS;2570;1020901.7;6409350;2018-01-07T11:00:00Z;2018;1;12:00:00;-5.13764038085895;0.343;0.00086774273586343
RIS;2570;1020901.7;6409350;2018-01-08T11:00:00Z;2018;1;12:00:00;-5.03618469238296;0.343;0.0149569060158683
RIS;2570;1020901.7;6409350;2018-01-09T11:00:00Z;2018;1;12:00:00;-7.481359863281;0.343;0.00620388326206012
RIS;2570;1020901.7;6409350;2018-01-10T11:00:00Z;2018;1;12:00:00;-7.95130004882799;0.343;0
RIS;2570;1020901.7;6409350;2018-01-11T11:00:00Z;2018;1;12:00:00;-8.16644897460895;0.343;0
RIS;2570;1020901.7;6409350;2018-01-12T11:00:00Z;2018;1;12:00:00;-8.89261474609395;0.343;2.24165632971562e-05
RIS;2570;1020901.7;6409350;2018-01-13T11:00:00Z;2018;1;12:00:00;-7.452642822266;0.343;0
RIS;2570;1020901.7;6409350;2018-01-14T11:00:00Z;2018;1;12:00:00;-8.432043457031;0.343;1.61937045959348e-05
RIS;2570;1020901.7;6409350;2018-01-15T11:00:00Z;2018;1;12:00:00;-8.53114929199199;0.343;3.16650002787355e-05
RIS;2570;1020901.7;6409350;2018-01-16T11:00:00Z;2018;1;12:00:00;-5.999914550781;0.343;0.000332677554979455
RIS;2570;1020901.7;6409350;2018-01-17T11:00:00Z;2018;1;12:00:00;-11.582098388672;0.343;0.000437886457802961
RIS;2570;1020901.7;6409350;2018-01-18T11:00:00Z;2018;1;12:00:00;-6.76662292480495;0.343;0
RIS;2570;1020901.7;6409350;2018-01-19T11:00:00Z;2018;1;12:00:00;-9.16481628417995;0.343;0
RIS;2570;1020901.7;6409350;2018-01-20T11:00:00Z;2018;1;12:00:00;-9.19516601562498;0.343;0.00244923877471592
RIS;2570;1020901.7;6409350;2018-01-21T11:00:00Z;2018;1;12:00:00;-4.17987670898395;0.343;0.000486692915728781
RIS;2570;1020901.7;6409350;2018-01-22T11:00:00Z;2018;1;12:00:00;-1.81766357421895;0.343;0.000494497769977897
RIS;2570;1020901.7;6409350;2018-01-23T11:00:00Z;2018;1;12:00:00;-1.56525268554697;0.343;0
RIS;2570;1020901.7;6409350;2018-01-24T11:00:00Z;2018;1;12:00:00;-0.150259399413983;0.343;0
RIS;2570;1020901.7;6409350;2018-01-25T11:00:00Z;2018;1;12:00:00;-2.287023925781;0.343;0
RIS;2570;1020901.7;6409350;2018-01-26T11:00:00Z;2018;1;12:00:00;-5.38074340820299;0.343;0.00044128937588539
RIS;2570;1020901.7;6409350;2018-01-27T11:00:00Z;2018;1;12:00:00;-4.72568359374998;0.343;0
RIS;2570;1020901.7;6409350;2018-01-28T11:00:00Z;2018;1;12:00:00;-0.88814392089796;0.343;3.80307233172061e-06
RIS;2570;1020901.7;6409350;2018-01-29T11:00:00Z;2018;1;12:00:00;1.569329833984;0.343;0
RIS;2570;1020901.7;6409350;2018-01-30T11:00:00Z;2018;1;12:00:00;1.20290527343803;0.343;0
RIS;2570;1020901.7;6409350;2018-01-31T11:00:00Z;2018;1;12:00:00;-3.007086181641;0.343;0
RIS;2570;1020901.7;6409350;2018-02-01T11:00:00Z;2018;2;12:00:00;-9.15131225585895;0.232;0.0013186945416237
RIS;2570;1020901.7;6409350;2018-02-02T11:00:00Z;2018;2;12:00:00;-11.126501464844;0.232;0
RIS;2570;1020901.7;6409350;2018-02-03T11:00:00Z;2018;2;12:00:00;-13.928778076172;0.343;0
RIS;2570;1020901.7;6409350;2018-02-04T11:00:00Z;2018;2;12:00:00;-10.180807495117;0.232;0
RIS;2570;1020901.7;6409350;2018-02-05T11:00:00Z;2018;2;12:00:00;-11.578375244141;0.232;0.000348644773112028
RIS;2570;1020901.7;6409350;2018-02-06T11:00:00Z;2018;2;12:00:00;-10.398336791992;0.121;0.000104154507425847
RIS;2570;1020901.7;6409350;2018-02-07T11:00:00Z;2018;2;12:00:00;-9.43193664550796;0.121;0
RIS;2570;1020901.7;6409350;2018-02-08T11:00:00Z;2018;2;12:00:00;-9.86492004394501;0.121;0
RIS;2570;1020901.7;6409350;2018-02-09T11:00:00Z;2018;2;12:00:00;-11.06682434082;0.121;0
RIS;2570;1020901.7;6409350;2018-02-10T11:00:00Z;2018;2;12:00:00;-11.593710327148;0.121;0
RIS;2570;1020901.7;6409350;2018-02-11T11:00:00Z;2018;2;12:00:00;-6.58254089355495;0.121;0
RIS;2570;1020901.7;6409350;2018-02-12T11:00:00Z;2018;2;12:00:00;-12.882391357422;0.121;0
RIS;2570;1020901.7;6409350;2018-02-13T11:00:00Z;2018;2;12:00:00;-14.515173339844;0.121;0
RIS;2570;1020901.7;6409350;2018-02-14T11:00:00Z;2018;2;12:00:00;-10.613684082031;0.121;5.88763596169883e-05
RIS;2570;1020901.7;6409350;2018-02-15T11:00:00Z;2018;2;12:00:00;-3.594976806641;0.121;0
RIS;2570;1020901.7;6409350;2018-02-16T11:00:00Z;2018;2;12:00:00;-1.21037902832001;0.121;0
RIS;2570;1020901.7;6409350;2018-02-17T11:00:00Z;2018;2;12:00:00;-5.63640441894501;0.121;0.00293672855332261
RIS;2570;1020901.7;6409350;2018-02-18T11:00:00Z;2018;2;12:00:00;-8.148352050781;0.121;0.000119940323202172
RIS;2570;1020901.7;6409350;2018-02-19T11:00:00Z;2018;2;12:00:00;-8.955236816406;0.121;0
RIS;2570;1020901.7;6409350;2018-02-20T11:00:00Z;2018;2;12:00:00;-10.692816162109;0.121;0
RIS;2570;1020901.7;6409350;2018-02-21T11:00:00Z;2018;2;12:00:00;-12.847494506836;0.121;0.000208894030947704
RIS;2570;1020901.7;6409350;2018-02-22T11:00:00Z;2018;2;12:00:00;-11.8781951904299;0.121;5.54219877813011e-05
RIS;2570;1020901.7;6409350;2018-02-23T11:00:00Z;2018;2;12:00:00;-10.377798461914;0.121;0.000472416904813144
RIS;2570;1020901.7;6409350;2018-02-24T11:00:00Z;2018;2;12:00:00;-7.10974731445299;0.121;0.00207557365865796
RIS;2570;1020901.7;6409350;2018-02-25T11:00:00Z;2018;2;12:00:00;-10.677526855469;0.121;0.00129360677237855
RIS;2570;1020901.7;6409350;2018-02-26T11:00:00Z;2018;2;12:00:00;-18.877447509766;0.121;0
RIS;2570;1020901.7;6409350;2018-02-27T11:00:00Z;2018;2;12:00:00;-21.223928833008;0.121;0
RIS;2570;1020901.7;6409350;2018-02-28T11:00:00Z;2018;2;12:00:00;-15.740515136719;0.121;0.00255574332550168
RIS;2570;1020901.7;6409350;2018-03-01T11:00:00Z;2018;3;12:00:00;-6.58943786621097;0.121;0.00722497014794499
RIS;2570;1020901.7;6409350;2018-03-02T11:00:00Z;2018;3;12:00:00;-6.75766601562498;0.121;0.00465374036866706
RIS;2570;1020901.7;6409350;2018-03-03T11:00:00Z;2018;3;12:00:00;-6.74530639648395;0.121;0.00247492526250426
RIS;2570;1020901.7;6409350;2018-03-04T11:00:00Z;2018;3;12:00:00;-5.828283691406;0.121;5.26392104802653e-05
RIS;2570;1020901.7;6409350;2018-03-05T11:00:00Z;2018;3;12:00:00;-7.75667419433597;0.121;0.000290385592961684
RIS;2570;1020901.7;6409350;2018-03-06T11:00:00Z;2018;3;12:00:00;-7.60648193359395;0.121;0.000568493611353915
RIS;2570;1020901.7;6409350;2018-03-07T11:00:00Z;2018;3;12:00:00;-9.83739318847699;0.121;0.000158926086442079
RIS;2570;1020901.7;6409350;2018-03-08T11:00:00Z;2018;3;12:00:00;-8.38294067382799;0.121;0
RIS;2570;1020901.7;6409350;2018-03-09T11:00:00Z;2018;3;12:00:00;-3.15950622558597;0.121;0
RIS;2570;1020901.7;6409350;2018-03-10T11:00:00Z;2018;3;12:00:00;-2.00682678222699;0.121;0.00496074932016199
RIS;2570;1020901.7;6409350;2018-03-11T11:00:00Z;2018;3;12:00:00;-4.09836425781197;0.121;0.00980615042499267
RIS;2570;1020901.7;6409350;2018-03-12T11:00:00Z;2018;3;12:00:00;-6.28156127929697;0.121;0.00100655259666382
RIS;2570;1020901.7;6409350;2018-03-13T11:00:00Z;2018;3;12:00:00;-7.83334960937498;0.121;0.000154005589138251
RIS;2570;1020901.7;6409350;2018-03-14T11:00:00Z;2018;3;12:00:00;-5.79599609374998;0.121;0
RIS;2570;1020901.7;6409350;2018-03-15T11:00:00Z;2018;3;12:00:00;-6.27892150878898;0.232;0.00515009047012427
RIS;2570;1020901.7;6409350;2018-03-16T11:00:00Z;2018;3;12:00:00;-5.97566833496097;0.232;0.000372835271264194
RIS;2570;1020901.7;6409350;2018-03-17T11:00:00Z;2018;3;12:00:00;-9.20471801757799;0.232;0.00182301497625303
RIS;2570;1020901.7;6409350;2018-03-18T11:00:00Z;2018;3;12:00:00;-9.88048400878898;0.232;0.00117814441910014
RIS;2570;1020901.7;6409350;2018-03-19T11:00:00Z;2018;3;12:00:00;-9.69537963867197;0.232;3.0515013349941e-05
RIS;2570;1020901.7;6409350;2018-03-20T11:00:00Z;2018;3;12:00:00;-10.667135620117;0.232;0.000159063161845552
RIS;2570;1020901.7;6409350;2018-03-21T11:00:00Z;2018;3;12:00:00;-14.210287475586;0.232;0.000366378415492363
RIS;2570;1020901.7;6409350;2018-03-22T11:00:00Z;2018;3;12:00:00;-7.54466857910199;0.232;0
RIS;2570;1020901.7;6409350;2018-03-23T11:00:00Z;2018;3;12:00:00;-7.82883300781197;0.232;0
RIS;2570;1020901.7;6409350;2018-03-24T11:00:00Z;2018;3;12:00:00;-8.19768371582001;0.232;0
RIS;2570;1020901.7;6409350;2018-03-25T10:00:00Z;2018;3;12:00:00;-8.88910522460895;0.232;0
RIS;2570;1020901.7;6409350;2018-03-26T10:00:00Z;2018;3;12:00:00;-7.081701660156;0.232;0
RIS;2570;1020901.7;6409350;2018-03-27T10:00:00Z;2018;3;12:00:00;-7.02591552734395;0.232;0
RIS;2570;1020901.7;6409350;2018-03-28T10:00:00Z;2018;3;12:00:00;-1.074621582031;0.232;0
RIS;2570;1020901.7;6409350;2018-03-29T10:00:00Z;2018;3;12:00:00;-4.57976379394501;0.121;0
RIS;2570;1020901.7;6409350;2018-03-30T10:00:00Z;2018;3;12:00:00;-5.98839416503898;0.121;0.00275970374059398
RIS;2570;1020901.7;6409350;2018-03-31T10:00:00Z;2018;3;12:00:00;-8.64826049804697;0.121;5.80113555770367e-05
RIS;2570;1020901.7;6409350;2018-04-01T10:00:00Z;2018;4;12:00:00;-7.712652587891;0.121;0
RIS;2570;1020901.7;6409350;2018-04-02T10:00:00Z;2018;4;12:00:00;-0.623190307616994;0.121;0
RIS;2570;1020901.7;6409350;2018-04-03T10:00:00Z;2018;4;12:00:00;-2.43346252441398;0.121;0.00161224172916263
RIS;2570;1020901.7;6409350;2018-04-04T10:00:00Z;2018;4;12:00:00;-3.87210693359395;0.121;0.00418874869501451
RIS;2570;1020901.7;6409350;2018-04-05T10:00:00Z;2018;4;12:00:00;-3.52864685058597;0.121;0.00245239700598177
RIS;2570;1020901.7;6409350;2018-04-06T10:00:00Z;2018;4;12:00:00;0.462899780273005;0.121;0
RIS;2570;1020901.7;6409350;2018-04-07T10:00:00Z;2018;4;12:00:00;1.28489074707005;0.121;0
RIS;2570;1020901.7;6409350;2018-04-08T10:00:00Z;2018;4;12:00:00;-2.59749450683597;0.121;0.000367451746569714
RIS;2570;1020901.7;6409350;2018-04-09T10:00:00Z;2018;4;12:00:00;-3.38146057128898;0.121;0.000808803910331335
RIS;2570;1020901.7;6409350;2018-04-10T10:00:00Z;2018;4;12:00:00;-5.52181091308597;0.121;0.00158952522906475
RIS;2570;1020901.7;6409350;2018-04-11T10:00:00Z;2018;4;12:00:00;-5.81658020019501;0.121;0.00115662305688602
RIS;2570;1020901.7;6409350;2018-04-12T10:00:00Z;2018;4;12:00:00;-6.80867614746097;0.121;0.00492629708242021
RIS;2570;1020901.7;6409350;2018-04-13T10:00:00Z;2018;4;12:00:00;-4.86278381347699;0.121;0.00268331485858653
RIS;2570;1020901.7;6409350;2018-04-14T10:00:00Z;2018;4;12:00:00;-2.63678588867197;0.121;6.58094868413173e-05
RIS;2570;1020901.7;6409350;2018-04-15T10:00:00Z;2018;4;12:00:00;-1.01692810058597;0.121;0
RIS;2570;1020901.7;6409350;2018-04-16T10:00:00Z;2018;4;12:00:00;0.344842529297011;0.121;0
RIS;2570;1020901.7;6409350;2018-04-17T10:00:00Z;2018;4;12:00:00;1.775476074219;0.121;0
RIS;2570;1020901.7;6409350;2018-04-18T10:00:00Z;2018;4;12:00:00;2.76601562500002;0.121;0
RIS;2570;1020901.7;6409350;2018-04-19T10:00:00Z;2018;4;12:00:00;2.37944946289105;0.121;0
RIS;2570;1020901.7;6409350;2018-04-20T10:00:00Z;2018;4;12:00:00;3.25597534179701;0.121;0
RIS;2570;1020901.7;6409350;2018-04-21T10:00:00Z;2018;4;12:00:00;4.58670959472704;0.121;0
RIS;2570;1020901.7;6409350;2018-04-22T10:00:00Z;2018;4;12:00:00;4.39722595214801;0.121;0
RIS;2570;1020901.7;6409350;2018-04-23T10:00:00Z;2018;4;12:00:00;3.58266601562502;0.121;0
RIS;2570;1020901.7;6409350;2018-04-24T10:00:00Z;2018;4;12:00:00;3.056878662109;0.121;0
RIS;2570;1020901.7;6409350;2018-04-25T10:00:00Z;2018;4;12:00:00;4.12005004882803;0.121;0
RIS;2570;1020901.7;6409350;2018-04-26T10:00:00Z;2018;4;12:00:00;4.14307556152301;0.121;0
RIS;2570;1020901.7;6409350;2018-04-27T10:00:00Z;2018;4;12:00:00;3.20113525390605;0.121;0
RIS;2570;1020901.7;6409350;2018-04-28T10:00:00Z;2018;4;12:00:00;1.386560058594;0.121;0
RIS;2570;1020901.7;6409350;2018-04-29T10:00:00Z;2018;4;12:00:00;-2.29276123046895;0.121;0.000755033353925683
RIS;2570;1020901.7;6409350;2018-04-30T10:00:00Z;2018;4;12:00:00;-3.79976501464796;0.121;0.000194316962733865
RIS;2570;1020901.7;6409350;2018-05-01T10:00:00Z;2018;5;12:00:00;-4.55754699707001;0.121;0
RIS;2570;1020901.7;6409350;2018-05-02T10:00:00Z;2018;5;12:00:00;-2.07979431152296;0.121;0
RIS;2570;1020901.7;6409350;2018-05-03T10:00:00Z;2018;5;12:00:00;0.165597534179994;0.121;14.3975820245359
RIS;2570;1020901.7;6409350;2018-05-04T10:00:00Z;2018;5;12:00:00;1.09835205078105;0.121;22.2471009765286
RIS;2570;1020901.7;6409350;2018-05-05T10:00:00Z;2018;5;12:00:00;0.999185180664028;0.121;1.95250352262519
RIS;2570;1020901.7;6409350;2018-05-06T10:00:00Z;2018;5;12:00:00;3.75690612792999;0.121;15.6060360866832
RIS;2570;1020901.7;6409350;2018-05-07T10:00:00Z;2018;5;12:00:00;3.10894165039105;0.121;0
RIS;2570;1020901.7;6409350;2018-05-08T10:00:00Z;2018;5;12:00:00;1.99421081542999;0.01;0.812568319874117
RIS;2570;1020901.7;6409350;2018-05-09T10:00:00Z;2018;5;12:00:00;2.07390747070303;0.01;0.758442375583399
RIS;2570;1020901.7;6409350;2018-05-10T10:00:00Z;2018;5;12:00:00;1.060052490234;0.01;0.602024374580651
RIS;2570;1020901.7;6409350;2018-05-11T10:00:00Z;2018;5;12:00:00;2.59427795410204;0.01;0.509179809305351
RIS;2570;1020901.7;6409350;2018-05-12T10:00:00Z;2018;5;12:00:00;2.42902526855499;0.01;0.910160703642759
RIS;2570;1020901.7;6409350;2018-05-13T10:00:00Z;2018;5;12:00:00;-2.07481994628898;0.01;0.110656327291508
RIS;2570;1020901.7;6409350;2018-05-14T10:00:00Z;2018;5;12:00:00;-5.01672973632799;0.01;0.00379638883532607
RIS;2570;1020901.7;6409350;2018-05-15T10:00:00Z;2018;5;12:00:00;-0.968908691406;0.121;0.000540208187885582
RIS;2570;1020901.7;6409350;2018-05-16T10:00:00Z;2018;5;12:00:00;-0.693029785156;0.01;0
RIS;2570;1020901.7;6409350;2018-05-17T10:00:00Z;2018;5;12:00:00;0.250756835938034;0.121;0
RIS;2570;1020901.7;6409350;2018-05-18T10:00:00Z;2018;5;12:00:00;1.37964782714801;0.01;0.00063884403789416
RIS;2570;1020901.7;6409350;2018-05-19T10:00:00Z;2018;5;12:00:00;1.920739746094;0.121;0.193626208973001
RIS;2570;1020901.7;6409350;2018-05-20T10:00:00Z;2018;5;12:00:00;1.32280883789105;0.01;0.000716020818799734
RIS;2570;1020901.7;6409350;2018-05-21T10:00:00Z;2018;5;12:00:00;0.711495971679994;0.01;0.000193917101569241
RIS;2570;1020901.7;6409350;2018-05-22T10:00:00Z;2018;5;12:00:00;1.21140441894505;0.121;0.262244910318259
RIS;2570;1020901.7;6409350;2018-05-23T10:00:00Z;2018;5;12:00:00;1.69635925292999;0.01;0.248664919392467
RIS;2570;1020901.7;6409350;2018-05-24T10:00:00Z;2018;5;12:00:00;3.41208801269505;0.121;0
RIS;2570;1020901.7;6409350;2018-05-25T10:00:00Z;2018;5;12:00:00;5.83242187500002;0.01;0
RIS;2570;1020901.7;6409350;2018-05-26T10:00:00Z;2018;5;12:00:00;7.41567382812502;0.01;0.131260459602345
RIS;2570;1020901.7;6409350;2018-05-27T10:00:00Z;2018;5;12:00:00;5.81081542968803;0.01;3.06470459327102
RIS;2570;1020901.7;6409350;2018-05-28T10:00:00Z;2018;5;12:00:00;1.99482116699204;0.01;6.47625555432751
RIS;2570;1020901.7;6409350;2018-05-29T10:00:00Z;2018;5;12:00:00;3.61441955566403;0.01;4.71768118691398
RIS;2570;1020901.7;6409350;2018-05-30T10:00:00Z;2018;5;12:00:00;2.98618469238301;0.01;6.6776752617443
RIS;2570;1020901.7;6409350;2018-05-31T10:00:00Z;2018;5;12:00:00;2.42714843750002;0.01;0.338860490592197
RIS;2570;1020901.7;6409350;2018-06-01T10:00:00Z;2018;6;12:00:00;4.01606140136704;0.01;0
RIS;2570;1020901.7;6409350;2018-06-02T10:00:00Z;2018;6;12:00:00;5.904290771484;0.01;0
RIS;2570;1020901.7;6409350;2018-06-03T10:00:00Z;2018;6;12:00:00;4.98351440429701;0.01;2.0090412144782
RIS;2570;1020901.7;6409350;2018-06-04T10:00:00Z;2018;6;12:00:00;2.86060485839801;0.01;5.64790508797159
RIS;2570;1020901.7;6409350;2018-06-05T10:00:00Z;2018;6;12:00:00;5.03640136718803;0.01;1.43397750071017
RIS;2570;1020901.7;6409350;2018-06-06T10:00:00Z;2018;6;12:00:00;3.71187744140605;0.01;2.85309705650434
RIS;2570;1020901.7;6409350;2018-06-07T10:00:00Z;2018;6;12:00:00;3.32004699707005;0.01;12.6071983351721
RIS;2570;1020901.7;6409350;2018-06-08T10:00:00Z;2018;6;12:00:00;3.81775817871102;0.01;0.929493275179993
RIS;2570;1020901.7;6409350;2018-06-09T10:00:00Z;2018;6;12:00:00;6.17203674316403;0.01;0
RIS;2570;1020901.7;6409350;2018-06-10T10:00:00Z;2018;6;12:00:00;7.44565734863301;0.01;0
RIS;2570;1020901.7;6409350;2018-06-11T10:00:00Z;2018;6;12:00:00;5.71938476562502;6.064;6.46516540655284
RIS;2570;1020901.7;6409350;2018-06-12T10:00:00Z;2018;6;12:00:00;3.94059143066403;12.787;8.21415514801629
RIS;2570;1020901.7;6409350;2018-06-13T10:00:00Z;2018;6;12:00:00;2.83701477050801;7.782;2.08709052660561
RIS;2570;1020901.7;6409350;2018-06-14T10:00:00Z;2018;6;12:00:00;5.17106018066403;18.901;0
RIS;2570;1020901.7;6409350;2018-06-15T10:00:00Z;2018;6;12:00:00;6.16256103515605;17.379;0
RIS;2570;1020901.7;6409350;2018-06-16T10:00:00Z;2018;6;12:00:00;6.497308349609;21.855;0
RIS;2570;1020901.7;6409350;2018-06-17T10:00:00Z;2018;6;12:00:00;6.73198852539105;19.662;0.310035531583708
RIS;2570;1020901.7;6409350;2018-06-18T10:00:00Z;2018;6;12:00:00;7.18247375488301;22.142;0.329013116424903
RIS;2570;1020901.7;6409350;2018-06-19T10:00:00Z;2018;6;12:00:00;9.22306213378903;24.641;0
RIS;2570;1020901.7;6409350;2018-06-20T10:00:00Z;2018;6;12:00:00;9.18566284179701;25.708;0
RIS;2570;1020901.7;6409350;2018-06-21T10:00:00Z;2018;6;12:00:00;10.002709960938;18.521;0
RIS;2570;1020901.7;6409350;2018-06-22T10:00:00Z;2018;6;12:00:00;7.44983825683602;25.708;0
RIS;2570;1020901.7;6409350;2018-06-23T10:00:00Z;2018;6;12:00:00;6.97409973144505;23.581;0
RIS;2570;1020901.7;6409350;2018-06-24T10:00:00Z;2018;6;12:00:00;4.06368408203105;15.76;0.137409423768986
RIS;2570;1020901.7;6409350;2018-06-25T10:00:00Z;2018;6;12:00:00;5.08999023437502;15.091;0.121730838145595
RIS;2570;1020901.7;6409350;2018-06-26T10:00:00Z;2018;6;12:00:00;6.66929016113301;24.448;0
RIS;2570;1020901.7;6409350;2018-06-27T10:00:00Z;2018;6;12:00:00;9.05683288574204;25.805;0
RIS;2570;1020901.7;6409350;2018-06-28T10:00:00Z;2018;6;12:00:00;7.17473754882803;22.717;0.132022034085821
RIS;2570;1020901.7;6409350;2018-06-29T10:00:00Z;2018;6;12:00:00;7.37209472656201;21.76;0
RIS;2570;1020901.7;6409350;2018-06-30T10:00:00Z;2018;6;12:00:00;10.867669677734;25.222;0
RIS;2570;1020901.7;6409350;2018-07-01T10:00:00Z;2018;7;12:00:00;13.079949951172;24.351;0
RIS;2570;1020901.7;6409350;2018-07-02T10:00:00Z;2018;7;12:00:00;11.695687866211;25.805;0
RIS;2570;1020901.7;6409350;2018-07-03T10:00:00Z;2018;7;12:00:00;9.90059814453105;22.812;0
RIS;2570;1020901.7;6409350;2018-07-04T10:00:00Z;2018;7;12:00:00;9.78453979492201;22.046;0
RIS;2570;1020901.7;6409350;2018-07-05T10:00:00Z;2018;7;12:00:00;6.58823547363301;20.043;0
RIS;2570;1020901.7;6409350;2018-07-06T10:00:00Z;2018;7;12:00:00;7.099206542969;23.966;0.112796777102631
RIS;2570;1020901.7;6409350;2018-07-07T10:00:00Z;2018;7;12:00:00;8.79999694824204;21.76;0
RIS;2570;1020901.7;6409350;2018-07-08T10:00:00Z;2018;7;12:00:00;10.716226196289;25.222;0
RIS;2570;1020901.7;6409350;2018-07-09T10:00:00Z;2018;7;12:00:00;10.426889038086;24.062;0
RIS;2570;1020901.7;6409350;2018-07-10T10:00:00Z;2018;7;12:00:00;9.16648254394505;26.292;0
RIS;2570;1020901.7;6409350;2018-07-11T10:00:00Z;2018;7;12:00:00;8.02366027832005;26.39;0
RIS;2570;1020901.7;6409350;2018-07-12T10:00:00Z;2018;7;12:00:00;8.068353271484;25.416;0
RIS;2570;1020901.7;6409350;2018-07-13T10:00:00Z;2018;7;12:00:00;9.23986206054701;25.902;0
RIS;2570;1020901.7;6409350;2018-07-14T10:00:00Z;2018;7;12:00:00;10.430856323242;23.388;2.24226062418893
RIS;2570;1020901.7;6409350;2018-07-15T10:00:00Z;2018;7;12:00:00;8.25065002441403;22.429;5.66436998778954
RIS;2570;1020901.7;6409350;2018-07-16T10:00:00Z;2018;7;12:00:00;6.98658142089801;12.207;9.39659126306651
RIS;2570;1020901.7;6409350;2018-07-17T10:00:00Z;2018;7;12:00:00;8.38895568847704;21.091;0
RIS;2570;1020901.7;6409350;2018-07-18T10:00:00Z;2018;7;12:00:00;10.365350341797;21.473;0
RIS;2570;1020901.7;6409350;2018-07-19T10:00:00Z;2018;7;12:00:00;10.2973419189451;17.57;0
RIS;2570;1020901.7;6409350;2018-07-20T10:00:00Z;2018;7;12:00:00;8.218499755859;20.424;2.03685726737604
RIS;2570;1020901.7;6409350;2018-07-21T10:00:00Z;2018;7;12:00:00;5.99346313476605;16.427;19.5645718515152
RIS;2570;1020901.7;6409350;2018-07-22T10:00:00Z;2018;7;12:00:00;6.50896606445303;12.787;8.06046834331937
RIS;2570;1020901.7;6409350;2018-07-23T10:00:00Z;2018;7;12:00:00;8.17449340820303;17.95;1.39138515196464
RIS;2570;1020901.7;6409350;2018-07-24T10:00:00Z;2018;7;12:00:00;9.61426696777301;16.427;0.477889257126662
RIS;2570;1020901.7;6409350;2018-07-25T10:00:00Z;2018;7;12:00:00;9.51531372070303;18.711;5.66653343557846
RIS;2570;1020901.7;6409350;2018-07-26T10:00:00Z;2018;7;12:00:00;10.246865844727;20.138;3.81179933901876
RIS;2570;1020901.7;6409350;2018-07-27T10:00:00Z;2018;7;12:00:00;10.962991333008;25.416;0.412417911866214
RIS;2570;1020901.7;6409350;2018-07-28T10:00:00Z;2018;7;12:00:00;9.79541931152301;16.332;0
RIS;2570;1020901.7;6409350;2018-07-29T10:00:00Z;2018;7;12:00:00;11.629891967773;24.062;0
RIS;2570;1020901.7;6409350;2018-07-30T10:00:00Z;2018;7;12:00:00;12.244485473633;23.869;0
RIS;2570;1020901.7;6409350;2018-07-31T10:00:00Z;2018;7;12:00:00;12.667565917969;21.951;3.81258097768296
RIS;2770;1021456.7;6409728;2017-09-26T10:00:00Z;2017;9;12:00:00;2.041741943359;9.472;0.297880724247079
RIS;2770;1021456.7;6409728;2017-09-27T10:00:00Z;2017;9;12:00:00;3.13146362304701;9.176;0.282257419894449
RIS;2770;1021456.7;6409728;2017-09-28T10:00:00Z;2017;9;12:00:00;5.44472656250002;12.69;0
RIS;2770;1021456.7;6409728;2017-09-29T10:00:00Z;2017;9;12:00:00;7.19631347656201;11.041;0
RIS;2770;1021456.7;6409728;2017-09-30T10:00:00Z;2017;9;12:00:00;4.95086059570303;11.139;0
