"idsite","site","idplot","codeplot","num_horizon","code_anasol","valeur","unite"
2,"Argentière",34,"ARG_2000",1,"Sables grossiers (200/2000 µm)",382,"g/kg"
2,"Argentière",34,"ARG_2000",2,"Sables grossiers (200/2000 µm)",442,"g/kg"
2,"Argentière",34,"ARG_2000",3,"Sables grossiers (200/2000 µm)",419,"g/kg"
2,"Argentière",34,"ARG_2000",1,"Sodium (Na)",0.0302,"cmol+/kg"
2,"Argentière",34,"ARG_2000",2,"Sodium (Na)",0.0171,"cmol+/kg"
2,"Argentière",34,"ARG_2000",3,"Sodium (Na)",0.0126,"cmol+/kg"
2,"Argentière",34,"ARG_2000",1,"Traitement Carbone",NA,"Modalité qualitative"
2,"Argentière",34,"ARG_2000",2,"Traitement Carbone",NA,"Modalité qualitative"
2,"Argentière",34,"ARG_2000",3,"Traitement Carbone",NA,"Modalité qualitative"
2,"Argentière",35,"ARG_2230",1,"Aluminium (Al)",0.0804,"cmol+/kg"
2,"Argentière",35,"ARG_2230",2,"Aluminium (Al)",0.0219,"cmol+/kg"
2,"Argentière",35,"ARG_2230",3,"Aluminium (Al)",0.0361,"cmol+/kg"
2,"Argentière",35,"ARG_2230",4,"Aluminium (Al)",0.0128,"cmol+/kg"
2,"Argentière",35,"ARG_2230",1,"Argile (< 2 µm)",84,"g/kg"
2,"Argentière",35,"ARG_2230",2,"Argile (< 2 µm)",65,"g/kg"
2,"Argentière",35,"ARG_2230",3,"Argile (< 2 µm)",31,"g/kg"
2,"Argentière",35,"ARG_2230",4,"Argile (< 2 µm)",41,"g/kg"
2,"Argentière",35,"ARG_2230",1,"Azote (N) total",4.01,"g/kg"
2,"Argentière",35,"ARG_2230",2,"Azote (N) total",1.79,"g/kg"
2,"Argentière",35,"ARG_2230",3,"Azote (N) total",2.06,"g/kg"
2,"Argentière",35,"ARG_2230",4,"Azote (N) total",0.88,"g/kg"
2,"Argentière",35,"ARG_2230",1,"Broyage (< 250 µm)",1,"boolean"
2,"Argentière",35,"ARG_2230",2,"Broyage (< 250 µm)",1,"boolean"
2,"Argentière",35,"ARG_2230",3,"Broyage (< 250 µm)",1,"boolean"
2,"Argentière",35,"ARG_2230",4,"Broyage (< 250 µm)",1,"boolean"
2,"Argentière",35,"ARG_2230",1,"Calcaire (CaCO3) total",NA,"g/kg"
2,"Argentière",35,"ARG_2230",2,"Calcaire (CaCO3) total",NA,"g/kg"
2,"Argentière",35,"ARG_2230",3,"Calcaire (CaCO3) total",NA,"g/kg"
2,"Argentière",35,"ARG_2230",4,"Calcaire (CaCO3) total",NA,"g/kg"
2,"Argentière",35,"ARG_2230",1,"Calcium (Ca)",1.41,"cmol+/kg"
2,"Argentière",35,"ARG_2230",2,"Calcium (Ca)",0.233,"cmol+/kg"
2,"Argentière",35,"ARG_2230",3,"Calcium (Ca)",0.337,"cmol+/kg"
2,"Argentière",35,"ARG_2230",4,"Calcium (Ca)",0.139,"cmol+/kg"
2,"Argentière",35,"ARG_2230",1,"Carbone (C) organique",73,"g/kg"
2,"Argentière",35,"ARG_2230",2,"Carbone (C) organique",32.1,"g/kg"
2,"Argentière",35,"ARG_2230",3,"Carbone (C) organique",44.4,"g/kg"
2,"Argentière",35,"ARG_2230",4,"Carbone (C) organique",19,"g/kg"
2,"Argentière",35,"ARG_2230",1,"CEC cobaltihexamine",7.03,"cmol+/kg"
2,"Argentière",35,"ARG_2230",2,"CEC cobaltihexamine",4.1,"cmol+/kg"
2,"Argentière",35,"ARG_2230",3,"CEC cobaltihexamine",5.04,"cmol+/kg"
2,"Argentière",35,"ARG_2230",4,"CEC cobaltihexamine",2.26,"cmol+/kg"
2,"Argentière",35,"ARG_2230",1,"C/N",18.2,"ratio"
2,"Argentière",35,"ARG_2230",2,"C/N",17.9,"ratio"
2,"Argentière",35,"ARG_2230",3,"C/N",21.5,"ratio"
2,"Argentière",35,"ARG_2230",4,"C/N",21.6,"ratio"
2,"Argentière",35,"ARG_2230",1,"Fer (Fe)",0.0804,"cmol+/kg"
2,"Argentière",35,"ARG_2230",2,"Fer (Fe)",0.0219,"cmol+/kg"
2,"Argentière",35,"ARG_2230",3,"Fer (Fe)",0.0361,"cmol+/kg"
2,"Argentière",35,"ARG_2230",4,"Fer (Fe)",0.0128,"cmol+/kg"
2,"Argentière",35,"ARG_2230",1,"Limons fins (2/20 µm)",261,"g/kg"
2,"Argentière",35,"ARG_2230",2,"Limons fins (2/20 µm)",282,"g/kg"
2,"Argentière",35,"ARG_2230",3,"Limons fins (2/20 µm)",235,"g/kg"
2,"Argentière",35,"ARG_2230",4,"Limons fins (2/20 µm)",195,"g/kg"
2,"Argentière",35,"ARG_2230",1,"Limons grossiers (20/50 µm)",209,"g/kg"
2,"Argentière",35,"ARG_2230",2,"Limons grossiers (20/50 µm)",216,"g/kg"
2,"Argentière",35,"ARG_2230",3,"Limons grossiers (20/50 µm)",261,"g/kg"
2,"Argentière",35,"ARG_2230",4,"Limons grossiers (20/50 µm)",192,"g/kg"
2,"Argentière",35,"ARG_2230",1,"Magnésium (Mg)",0.625,"cmol+/kg"
2,"Argentière",35,"ARG_2230",2,"Magnésium (Mg)",0.0522,"cmol+/kg"
2,"Argentière",35,"ARG_2230",3,"Magnésium (Mg)",0.057,"cmol+/kg"
2,"Argentière",35,"ARG_2230",4,"Magnésium (Mg)",0.0227,"cmol+/kg"
2,"Argentière",35,"ARG_2230",1,"Manganèse (Mn)",0.0804,"cmol+/kg"
2,"Argentière",35,"ARG_2230",2,"Manganèse (Mn)",0.0219,"cmol+/kg"
2,"Argentière",35,"ARG_2230",3,"Manganèse (Mn)",0.0361,"cmol+/kg"
2,"Argentière",35,"ARG_2230",4,"Manganèse (Mn)",0.0128,"cmol+/kg"
2,"Argentière",35,"ARG_2230",1,"Matiere organique",126,"g/kg"
2,"Argentière",35,"ARG_2230",2,"Matiere organique",55.5,"g/kg"
2,"Argentière",35,"ARG_2230",3,"Matiere organique",76.8,"g/kg"
2,"Argentière",35,"ARG_2230",4,"Matiere organique",32.9,"g/kg"
2,"Argentière",35,"ARG_2230",1,"pH",4.34,"Pas d'unité"
2,"Argentière",35,"ARG_2230",1,"pH",3.54,"Pas d'unité"
2,"Argentière",35,"ARG_2230",2,"pH",4.03,"Pas d'unité"
2,"Argentière",35,"ARG_2230",2,"pH",4.62,"Pas d'unité"
2,"Argentière",35,"ARG_2230",3,"pH",4.76,"Pas d'unité"
2,"Argentière",35,"ARG_2230",3,"pH",4.18,"Pas d'unité"
2,"Argentière",35,"ARG_2230",4,"pH",4.2,"Pas d'unité"
2,"Argentière",35,"ARG_2230",4,"pH",4.8,"Pas d'unité"
2,"Argentière",35,"ARG_2230",1,"Phosphore (P2O5)",0.029,"g/kg"
2,"Argentière",35,"ARG_2230",2,"Phosphore (P2O5)",NA,"g/kg"
2,"Argentière",35,"ARG_2230",3,"Phosphore (P2O5)",NA,"g/kg"
2,"Argentière",35,"ARG_2230",4,"Phosphore (P2O5)",NA,"g/kg"
2,"Argentière",35,"ARG_2230",1,"Potassium (K)",0.372,"cmol+/kg"
2,"Argentière",35,"ARG_2230",2,"Potassium (K)",0.0625,"cmol+/kg"
2,"Argentière",35,"ARG_2230",3,"Potassium (K)",0.0446,"cmol+/kg"
2,"Argentière",35,"ARG_2230",4,"Potassium (K)",NA,"cmol+/kg"
2,"Argentière",35,"ARG_2230",1,"Préparation",1,"boolean"
2,"Argentière",35,"ARG_2230",2,"Préparation",1,"boolean"
2,"Argentière",35,"ARG_2230",3,"Préparation",1,"boolean"
2,"Argentière",35,"ARG_2230",4,"Préparation",1,"boolean"
2,"Argentière",35,"ARG_2230",1,"Sables fins (50/200 µm)",228,"g/kg"
2,"Argentière",35,"ARG_2230",2,"Sables fins (50/200 µm)",191,"g/kg"
2,"Argentière",35,"ARG_2230",3,"Sables fins (50/200 µm)",194,"g/kg"
2,"Argentière",35,"ARG_2230",4,"Sables fins (50/200 µm)",187,"g/kg"
2,"Argentière",35,"ARG_2230",1,"Sables grossiers (200/2000 µm)",218,"g/kg"
2,"Argentière",35,"ARG_2230",2,"Sables grossiers (200/2000 µm)",246,"g/kg"
2,"Argentière",35,"ARG_2230",3,"Sables grossiers (200/2000 µm)",279,"g/kg"
2,"Argentière",35,"ARG_2230",4,"Sables grossiers (200/2000 µm)",385,"g/kg"
2,"Argentière",35,"ARG_2230",1,"Sodium (Na)",0.0176,"cmol+/kg"
2,"Argentière",35,"ARG_2230",2,"Sodium (Na)",0.0153,"cmol+/kg"
2,"Argentière",35,"ARG_2230",3,"Sodium (Na)",0.0134,"cmol+/kg"
2,"Argentière",35,"ARG_2230",4,"Sodium (Na)",0.0134,"cmol+/kg"
2,"Argentière",35,"ARG_2230",1,"Traitement Carbone",NA,"Modalité qualitative"
2,"Argentière",35,"ARG_2230",2,"Traitement Carbone",NA,"Modalité qualitative"
2,"Argentière",35,"ARG_2230",3,"Traitement Carbone",NA,"Modalité qualitative"
2,"Argentière",35,"ARG_2230",4,"Traitement Carbone",NA,"Modalité qualitative"
2,"Argentière",36,"ARG_2400",1,"Aluminium (Al)",0.0376,"cmol+/kg"
2,"Argentière",36,"ARG_2400",2,"Aluminium (Al)",0.0279,"cmol+/kg"
2,"Argentière",36,"ARG_2400",3,"Aluminium (Al)",0.014,"cmol+/kg"
2,"Argentière",36,"ARG_2400",1,"Argile (< 2 µm)",173,"g/kg"
2,"Argentière",36,"ARG_2400",2,"Argile (< 2 µm)",77,"g/kg"
2,"Argentière",36,"ARG_2400",3,"Argile (< 2 µm)",37,"g/kg"
2,"Argentière",36,"ARG_2400",1,"Azote (N) total",6.2,"g/kg"
2,"Argentière",36,"ARG_2400",2,"Azote (N) total",2.59,"g/kg"
2,"Argentière",36,"ARG_2400",3,"Azote (N) total",1.31,"g/kg"
2,"Argentière",36,"ARG_2400",1,"Broyage (< 250 µm)",1,"boolean"
2,"Argentière",36,"ARG_2400",2,"Broyage (< 250 µm)",1,"boolean"
2,"Argentière",36,"ARG_2400",3,"Broyage (< 250 µm)",1,"boolean"
2,"Argentière",36,"ARG_2400",1,"Calcaire (CaCO3) total",NA,"g/kg"
2,"Argentière",36,"ARG_2400",2,"Calcaire (CaCO3) total",NA,"g/kg"
2,"Argentière",36,"ARG_2400",3,"Calcaire (CaCO3) total",NA,"g/kg"
2,"Argentière",36,"ARG_2400",1,"Calcium (Ca)",1.76,"cmol+/kg"
2,"Argentière",36,"ARG_2400",2,"Calcium (Ca)",0.637,"cmol+/kg"
2,"Argentière",36,"ARG_2400",3,"Calcium (Ca)",0.274,"cmol+/kg"
2,"Argentière",36,"ARG_2400",1,"Carbone (C) organique",82.7,"g/kg"
2,"Argentière",36,"ARG_2400",2,"Carbone (C) organique",45,"g/kg"
2,"Argentière",36,"ARG_2400",3,"Carbone (C) organique",25.3,"g/kg"
2,"Argentière",36,"ARG_2400",1,"CEC cobaltihexamine",6.88,"cmol+/kg"
2,"Argentière",36,"ARG_2400",2,"CEC cobaltihexamine",5.19,"cmol+/kg"
2,"Argentière",36,"ARG_2400",3,"CEC cobaltihexamine",2.47,"cmol+/kg"
2,"Argentière",36,"ARG_2400",1,"C/N",13.3,"ratio"
2,"Argentière",36,"ARG_2400",2,"C/N",17.4,"ratio"
2,"Argentière",36,"ARG_2400",3,"C/N",19.3,"ratio"
2,"Argentière",36,"ARG_2400",1,"Fer (Fe)",0.0376,"cmol+/kg"
2,"Argentière",36,"ARG_2400",2,"Fer (Fe)",0.0279,"cmol+/kg"
2,"Argentière",36,"ARG_2400",3,"Fer (Fe)",0.014,"cmol+/kg"
2,"Argentière",36,"ARG_2400",1,"Limons fins (2/20 µm)",218,"g/kg"
2,"Argentière",36,"ARG_2400",2,"Limons fins (2/20 µm)",230,"g/kg"
2,"Argentière",36,"ARG_2400",3,"Limons fins (2/20 µm)",189,"g/kg"
2,"Argentière",36,"ARG_2400",1,"Limons grossiers (20/50 µm)",225,"g/kg"
2,"Argentière",36,"ARG_2400",2,"Limons grossiers (20/50 µm)",261,"g/kg"
2,"Argentière",36,"ARG_2400",3,"Limons grossiers (20/50 µm)",275,"g/kg"
2,"Argentière",36,"ARG_2400",1,"Magnésium (Mg)",0.933,"cmol+/kg"
2,"Argentière",36,"ARG_2400",2,"Magnésium (Mg)",0.154,"cmol+/kg"
2,"Argentière",36,"ARG_2400",3,"Magnésium (Mg)",0.0521,"cmol+/kg"
2,"Argentière",36,"ARG_2400",1,"Manganèse (Mn)",0.0376,"cmol+/kg"
2,"Argentière",36,"ARG_2400",2,"Manganèse (Mn)",0.0279,"cmol+/kg"
2,"Argentière",36,"ARG_2400",3,"Manganèse (Mn)",0.014,"cmol+/kg"
2,"Argentière",36,"ARG_2400",1,"Matiere organique",143,"g/kg"
2,"Argentière",36,"ARG_2400",2,"Matiere organique",77.9,"g/kg"
2,"Argentière",36,"ARG_2400",3,"Matiere organique",43.8,"g/kg"
2,"Argentière",36,"ARG_2400",1,"pH",3.52,"Pas d'unité"
2,"Argentière",36,"ARG_2400",1,"pH",4.46,"Pas d'unité"
2,"Argentière",36,"ARG_2400",2,"pH",4.77,"Pas d'unité"
2,"Argentière",36,"ARG_2400",2,"pH",4.09,"Pas d'unité"
2,"Argentière",36,"ARG_2400",3,"pH",4.33,"Pas d'unité"
2,"Argentière",36,"ARG_2400",3,"pH",4.92,"Pas d'unité"
2,"Argentière",36,"ARG_2400",1,"Phosphore (P2O5)",0.074,"g/kg"
2,"Argentière",36,"ARG_2400",2,"Phosphore (P2O5)",0.006,"g/kg"
2,"Argentière",36,"ARG_2400",3,"Phosphore (P2O5)",NA,"g/kg"
2,"Argentière",36,"ARG_2400",1,"Potassium (K)",0.493,"cmol+/kg"
2,"Argentière",36,"ARG_2400",2,"Potassium (K)",0.101,"cmol+/kg"
2,"Argentière",36,"ARG_2400",3,"Potassium (K)",0.0335,"cmol+/kg"
2,"Argentière",36,"ARG_2400",1,"Préparation",1,"boolean"
2,"Argentière",36,"ARG_2400",2,"Préparation",1,"boolean"
2,"Argentière",36,"ARG_2400",3,"Préparation",1,"boolean"
2,"Argentière",36,"ARG_2400",1,"Sables fins (50/200 µm)",236,"g/kg"
2,"Argentière",36,"ARG_2400",2,"Sables fins (50/200 µm)",261,"g/kg"
2,"Argentière",36,"ARG_2400",3,"Sables fins (50/200 µm)",263,"g/kg"
2,"Argentière",36,"ARG_2400",1,"Sables grossiers (200/2000 µm)",148,"g/kg"
2,"Argentière",36,"ARG_2400",2,"Sables grossiers (200/2000 µm)",171,"g/kg"
2,"Argentière",36,"ARG_2400",3,"Sables grossiers (200/2000 µm)",236,"g/kg"
2,"Argentière",36,"ARG_2400",1,"Sodium (Na)",0.0542,"cmol+/kg"
2,"Argentière",36,"ARG_2400",2,"Sodium (Na)",0.0269,"cmol+/kg"
2,"Argentière",36,"ARG_2400",3,"Sodium (Na)",0.01,"cmol+/kg"
2,"Argentière",36,"ARG_2400",1,"Traitement Carbone",NA,"Modalité qualitative"
2,"Argentière",36,"ARG_2400",2,"Traitement Carbone",NA,"Modalité qualitative"
2,"Argentière",36,"ARG_2400",3,"Traitement Carbone",NA,"Modalité qualitative"
3,"Armenaz",37,"ARM_1520",1,"Aluminium (Al)",0.0389,"cmol+/kg"
3,"Armenaz",37,"ARM_1520",2,"Aluminium (Al)",0.0236,"cmol+/kg"
3,"Armenaz",37,"ARM_1520",3,"Aluminium (Al)",0.0277,"cmol+/kg"
3,"Armenaz",37,"ARM_1520",1,"Argile (< 2 µm)",445,"g/kg"
3,"Armenaz",37,"ARM_1520",2,"Argile (< 2 µm)",400,"g/kg"
3,"Armenaz",37,"ARM_1520",3,"Argile (< 2 µm)",339,"g/kg"
3,"Armenaz",37,"ARM_1520",1,"Azote (N) total",6.29,"g/kg"
3,"Armenaz",37,"ARM_1520",2,"Azote (N) total",4.17,"g/kg"
3,"Armenaz",37,"ARM_1520",3,"Azote (N) total",3.37,"g/kg"
3,"Armenaz",37,"ARM_1520",1,"Broyage (< 250 µm)",1,"boolean"
3,"Armenaz",37,"ARM_1520",2,"Broyage (< 250 µm)",1,"boolean"
3,"Armenaz",37,"ARM_1520",3,"Broyage (< 250 µm)",1,"boolean"
3,"Armenaz",37,"ARM_1520",1,"Calcaire (CaCO3) total",8,"g/kg"
3,"Armenaz",37,"ARM_1520",2,"Calcaire (CaCO3) total",10,"g/kg"
3,"Armenaz",37,"ARM_1520",3,"Calcaire (CaCO3) total",28,"g/kg"
3,"Armenaz",37,"ARM_1520",1,"Calcium (Ca)",37.7,"cmol+/kg"
3,"Armenaz",37,"ARM_1520",2,"Calcium (Ca)",30,"cmol+/kg"
3,"Armenaz",37,"ARM_1520",3,"Calcium (Ca)",27.6,"cmol+/kg"
3,"Armenaz",37,"ARM_1520",1,"Carbone (C) organique",66,"g/kg"
3,"Armenaz",37,"ARM_1520",2,"Carbone (C) organique",36.5,"g/kg"
3,"Armenaz",37,"ARM_1520",3,"Carbone (C) organique",28.1,"g/kg"
3,"Armenaz",37,"ARM_1520",1,"CEC cobaltihexamine",38.2,"cmol+/kg"
3,"Armenaz",37,"ARM_1520",2,"CEC cobaltihexamine",31.4,"cmol+/kg"
3,"Armenaz",37,"ARM_1520",3,"CEC cobaltihexamine",28.1,"cmol+/kg"
3,"Armenaz",37,"ARM_1520",1,"C/N",10.5,"ratio"
3,"Armenaz",37,"ARM_1520",2,"C/N",8.75,"ratio"
3,"Armenaz",37,"ARM_1520",3,"C/N",8.33,"ratio"
3,"Armenaz",37,"ARM_1520",1,"Densité apparente",0.61254664,"g/cm3"
3,"Armenaz",37,"ARM_1520",1,"Densité apparente",0.585966666666667,"g/cm3"
3,"Armenaz",37,"ARM_1520",2,"Densité apparente",NA,"g/cm3"
3,"Armenaz",37,"ARM_1520",2,"Densité apparente",NA,"g/cm3"
3,"Armenaz",37,"ARM_1520",3,"Densité apparente",NA,"g/cm3"
3,"Armenaz",37,"ARM_1520",3,"Densité apparente",NA,"g/cm3"
3,"Armenaz",37,"ARM_1520",1,"Fer (Fe)",0.0056,"cmol+/kg"
3,"Armenaz",37,"ARM_1520",2,"Fer (Fe)",0,"cmol+/kg"
3,"Armenaz",37,"ARM_1520",3,"Fer (Fe)",0,"cmol+/kg"
3,"Armenaz",37,"ARM_1520",1,"Humidité prélèvement",0.422355511,"ratio"
3,"Armenaz",37,"ARM_1520",1,"Humidité prélèvement",0.378173481701648,"ratio"
3,"Armenaz",37,"ARM_1520",2,"Humidité prélèvement",NA,"ratio"
3,"Armenaz",37,"ARM_1520",2,"Humidité prélèvement",NA,"ratio"
3,"Armenaz",37,"ARM_1520",3,"Humidité prélèvement",NA,"ratio"
3,"Armenaz",37,"ARM_1520",3,"Humidité prélèvement",NA,"ratio"
3,"Armenaz",37,"ARM_1520",1,"Limons fins (2/20 µm)",324,"g/kg"
3,"Armenaz",37,"ARM_1520",2,"Limons fins (2/20 µm)",362,"g/kg"
3,"Armenaz",37,"ARM_1520",3,"Limons fins (2/20 µm)",400,"g/kg"
3,"Armenaz",37,"ARM_1520",1,"Limons grossiers (20/50 µm)",129,"g/kg"
3,"Armenaz",37,"ARM_1520",2,"Limons grossiers (20/50 µm)",138,"g/kg"
3,"Armenaz",37,"ARM_1520",3,"Limons grossiers (20/50 µm)",137,"g/kg"
3,"Armenaz",37,"ARM_1520",1,"Magnésium (Mg)",1.97,"cmol+/kg"
3,"Armenaz",37,"ARM_1520",2,"Magnésium (Mg)",1.38,"cmol+/kg"
3,"Armenaz",37,"ARM_1520",3,"Magnésium (Mg)",1.2,"cmol+/kg"
3,"Armenaz",37,"ARM_1520",1,"Manganèse (Mn)",0.0193,"cmol+/kg"
3,"Armenaz",37,"ARM_1520",2,"Manganèse (Mn)",0.0064,"cmol+/kg"
3,"Armenaz",37,"ARM_1520",3,"Manganèse (Mn)",0,"cmol+/kg"
3,"Armenaz",37,"ARM_1520",1,"Matiere organique",114,"g/kg"
3,"Armenaz",37,"ARM_1520",2,"Matiere organique",63.1,"g/kg"
3,"Armenaz",37,"ARM_1520",3,"Matiere organique",48.6,"g/kg"
3,"Armenaz",37,"ARM_1520",1,"pH",7.11,"Pas d'unité"
3,"Armenaz",37,"ARM_1520",1,"pH",7.69,"Pas d'unité"
3,"Armenaz",37,"ARM_1520",2,"pH",8.03,"Pas d'unité"
3,"Armenaz",37,"ARM_1520",2,"pH",7.29,"Pas d'unité"
3,"Armenaz",37,"ARM_1520",3,"pH",7.44,"Pas d'unité"
3,"Armenaz",37,"ARM_1520",3,"pH",8.18,"Pas d'unité"
3,"Armenaz",37,"ARM_1520",1,"Phosphore (P2O5)",0.013,"g/kg"
3,"Armenaz",37,"ARM_1520",2,"Phosphore (P2O5)",0.006,"g/kg"
3,"Armenaz",37,"ARM_1520",3,"Phosphore (P2O5)",0,"g/kg"
3,"Armenaz",37,"ARM_1520",1,"Pierrosité",0.39237668161435,"ratio"
3,"Armenaz",37,"ARM_1520",1,"Pierrosité",0.133196721311475,"ratio"
3,"Armenaz",37,"ARM_1520",2,"Pierrosité",0.143046357615894,"ratio"
3,"Armenaz",37,"ARM_1520",2,"Pierrosité",0.298181818181818,"ratio"
3,"Armenaz",37,"ARM_1520",3,"Pierrosité",0.259786476868327,"ratio"
3,"Armenaz",37,"ARM_1520",3,"Pierrosité",0.0975609756097561,"ratio"
3,"Armenaz",37,"ARM_1520",1,"Potassium (K)",0.283,"cmol+/kg"
3,"Armenaz",37,"ARM_1520",2,"Potassium (K)",0.117,"cmol+/kg"
3,"Armenaz",37,"ARM_1520",3,"Potassium (K)",0.104,"cmol+/kg"
3,"Armenaz",37,"ARM_1520",1,"Préparation",1,"boolean"
3,"Armenaz",37,"ARM_1520",2,"Préparation",1,"boolean"
3,"Armenaz",37,"ARM_1520",3,"Préparation",1,"boolean"
3,"Armenaz",37,"ARM_1520",1,"Sables fins (50/200 µm)",79,"g/kg"
3,"Armenaz",37,"ARM_1520",2,"Sables fins (50/200 µm)",77,"g/kg"
3,"Armenaz",37,"ARM_1520",3,"Sables fins (50/200 µm)",97,"g/kg"
3,"Armenaz",37,"ARM_1520",1,"Sables grossiers (200/2000 µm)",23,"g/kg"
3,"Armenaz",37,"ARM_1520",2,"Sables grossiers (200/2000 µm)",23,"g/kg"
3,"Armenaz",37,"ARM_1520",3,"Sables grossiers (200/2000 µm)",27,"g/kg"
3,"Armenaz",37,"ARM_1520",1,"Sodium (Na)",0.102,"cmol+/kg"
3,"Armenaz",37,"ARM_1520",2,"Sodium (Na)",0.0791,"cmol+/kg"
3,"Armenaz",37,"ARM_1520",3,"Sodium (Na)",0.108,"cmol+/kg"
3,"Armenaz",37,"ARM_1520",1,"Traitement Carbone",NA,"Modalité qualitative"
3,"Armenaz",37,"ARM_1520",2,"Traitement Carbone",NA,"Modalité qualitative"
3,"Armenaz",37,"ARM_1520",3,"Traitement Carbone",NA,"Modalité qualitative"
3,"Armenaz",38,"ARM_1750",1,"Aluminium (Al)",1.1,"cmol+/kg"
3,"Armenaz",38,"ARM_1750",2,"Aluminium (Al)",2.05,"cmol+/kg"
3,"Armenaz",38,"ARM_1750",3,"Aluminium (Al)",0.838,"cmol+/kg"
3,"Armenaz",38,"ARM_1750",1,"Argile (< 2 µm)",294,"g/kg"
3,"Armenaz",38,"ARM_1750",2,"Argile (< 2 µm)",269,"g/kg"
3,"Armenaz",38,"ARM_1750",3,"Argile (< 2 µm)",282,"g/kg"
3,"Armenaz",38,"ARM_1750",1,"Azote (N) total",3.46,"g/kg"
3,"Armenaz",38,"ARM_1750",2,"Azote (N) total",1.91,"g/kg"
3,"Armenaz",38,"ARM_1750",3,"Azote (N) total",1.25,"g/kg"
3,"Armenaz",38,"ARM_1750",1,"Broyage (< 250 µm)",1,"boolean"
3,"Armenaz",38,"ARM_1750",2,"Broyage (< 250 µm)",1,"boolean"
3,"Armenaz",38,"ARM_1750",3,"Broyage (< 250 µm)",1,"boolean"
3,"Armenaz",38,"ARM_1750",1,"Calcaire (CaCO3) total",0,"g/kg"
3,"Armenaz",38,"ARM_1750",2,"Calcaire (CaCO3) total",0,"g/kg"
3,"Armenaz",38,"ARM_1750",3,"Calcaire (CaCO3) total",0,"g/kg"
3,"Armenaz",38,"ARM_1750",1,"Calcium (Ca)",6.21,"cmol+/kg"
3,"Armenaz",38,"ARM_1750",2,"Calcium (Ca)",3.2,"cmol+/kg"
3,"Armenaz",38,"ARM_1750",3,"Calcium (Ca)",4.21,"cmol+/kg"
3,"Armenaz",38,"ARM_1750",1,"Carbone (C) organique",36.2,"g/kg"
3,"Armenaz",38,"ARM_1750",2,"Carbone (C) organique",15.9,"g/kg"
3,"Armenaz",38,"ARM_1750",3,"Carbone (C) organique",8.46,"g/kg"
3,"Armenaz",38,"ARM_1750",1,"CEC cobaltihexamine",8.83,"cmol+/kg"
3,"Armenaz",38,"ARM_1750",2,"CEC cobaltihexamine",5.76,"cmol+/kg"
3,"Armenaz",38,"ARM_1750",3,"CEC cobaltihexamine",5.49,"cmol+/kg"
3,"Armenaz",38,"ARM_1750",1,"C/N",10.5,"ratio"
3,"Armenaz",38,"ARM_1750",2,"C/N",8.3,"ratio"
3,"Armenaz",38,"ARM_1750",3,"C/N",6.77,"ratio"
3,"Armenaz",38,"ARM_1750",1,"Densité apparente",0.6064,"g/cm3"
3,"Armenaz",38,"ARM_1750",1,"Densité apparente",0.543366666666667,"g/cm3"
3,"Armenaz",38,"ARM_1750",2,"Densité apparente",0.903933333333333,"g/cm3"
3,"Armenaz",38,"ARM_1750",2,"Densité apparente",0.814166666666667,"g/cm3"
3,"Armenaz",38,"ARM_1750",3,"Densité apparente",576666666667,"g/cm3"
3,"Armenaz",38,"ARM_1750",4,"Densité apparente",1366551,"g/cm3"
3,"Armenaz",38,"ARM_1750",1,"Fer (Fe)",0.0086,"cmol+/kg"
3,"Armenaz",38,"ARM_1750",2,"Fer (Fe)",0.0125,"cmol+/kg"
3,"Armenaz",38,"ARM_1750",3,"Fer (Fe)",0.0083,"cmol+/kg"
3,"Armenaz",38,"ARM_1750",1,"Humidité prélèvement",0.434246421738957,"ratio"
3,"Armenaz",38,"ARM_1750",1,"Humidité prélèvement",0.393157225398721,"ratio"
3,"Armenaz",38,"ARM_1750",2,"Humidité prélèvement",0.330147127181215,"ratio"
3,"Armenaz",38,"ARM_1750",2,"Humidité prélèvement",0.376319489439655,"ratio"
3,"Armenaz",38,"ARM_1750",3,"Humidité prélèvement",0.29424867616091,"ratio"
3,"Armenaz",38,"ARM_1750",4,"Humidité prélèvement",0.291695393293638,"ratio"
3,"Armenaz",38,"ARM_1750",1,"Limons fins (2/20 µm)",359,"g/kg"
3,"Armenaz",38,"ARM_1750",2,"Limons fins (2/20 µm)",343,"g/kg"
3,"Armenaz",38,"ARM_1750",3,"Limons fins (2/20 µm)",361,"g/kg"
3,"Armenaz",38,"ARM_1750",1,"Limons grossiers (20/50 µm)",165,"g/kg"
3,"Armenaz",38,"ARM_1750",2,"Limons grossiers (20/50 µm)",163,"g/kg"
3,"Armenaz",38,"ARM_1750",3,"Limons grossiers (20/50 µm)",147,"g/kg"
3,"Armenaz",38,"ARM_1750",1,"Magnésium (Mg)",0.654,"cmol+/kg"
3,"Armenaz",38,"ARM_1750",2,"Magnésium (Mg)",0.171,"cmol+/kg"
3,"Armenaz",38,"ARM_1750",3,"Magnésium (Mg)",0.109,"cmol+/kg"
3,"Armenaz",38,"ARM_1750",1,"Manganèse (Mn)",0.0597,"cmol+/kg"
3,"Armenaz",38,"ARM_1750",2,"Manganèse (Mn)",0.0271,"cmol+/kg"
3,"Armenaz",38,"ARM_1750",3,"Manganèse (Mn)",0.019,"cmol+/kg"
3,"Armenaz",38,"ARM_1750",1,"Matiere organique",62.6,"g/kg"
