"nom","idsite","codeplot","idarbre","segment","lb_nom","diam","distance","comment","date"
"Ventoux Nord",24,"VTN_0925",NA,"CH","Lonicera xylosteum",0.45,1.5,"cépée t","2019-06-19"
"Ventoux Nord",24,"VTN_0925",4,"CH","Pinus sylvestris",29.4,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CH","Buxus sempervirens",1.85,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CH","Pinus sylvestris",22.8,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",5,"CH","Pinus sylvestris",27.6,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CH","Lonicera xylosteum",0.85,1.5,"cépée t","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CH","Lonicera xylosteum",0.72,1.5,"cépée t","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CH","Sorbus aria",3.9,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CH","Prunus mahaleb",3.7,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CH","Buxus sempervirens",4.2,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CH","Buxus sempervirens",1.8,1.5,"cépée s","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CH","Buxus sempervirens",2,1.5,"cépée s","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CH","Buxus sempervirens",0.66,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CH","Rhamnus alpina",1.9,1.5,"cépée r","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CH","Rhamnus alpina",4,1.5,"cépée r","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CH","Rhamnus alpina",7,1.5,"cépée r","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CH","Buxus sempervirens",0.59,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CH","Cytisophyllum sessilifolium",0.14,1.5,"cépée q","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CH","Cytisophyllum sessilifolium",0.3,1.5,"cépée q","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CH","Cytisophyllum sessilifolium",0.32,1.5,"cépée q","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CH","Prunus mahaleb",0.96,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CH","Acer opalus subsp. opalus",19.2,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"","Prunus mahaleb",3.5,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1130",NA,"AB","Buxus sempervirens",2,1.5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"AB","Buxus sempervirens",4,1.5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"AB","Sorbus aria",2.6,1.5,"cépée d","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"AB","Viburnum lantana",1.2,1.5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"AB","Buxus sempervirens",0.8,1.5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"AB","Viburnum lantana",0.5,1.5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",13,"AB","Pinus sylvestris",30.8,5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"AB","Sorbus aria",9.3,5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"AB","Amelanchier ovalis",0.3,1.5,"cépée e","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"AB","Abies alba",3.9,1.5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"AB","Acer opalus subsp. opalus",1.6,1.5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"AB","Buxus sempervirens",2.3,1.5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"AB","Buxus sempervirens",1.5,1.5,"cépée c","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"AB","Buxus sempervirens",1.8,1.5,"cépée c","2019-06-20"
"Ventoux Nord",24,"VTN_1130",14,"AB","Pinus sylvestris",32.5,5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"AB","Amelanchier ovalis",0.9,1.5,"cépée e","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"AB","Abies alba",21.3,1.5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"AB","Abies alba",5.5,1.5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"AB","Amelanchier ovalis",1.1,1.5,"cépée e","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"AB","Buxus sempervirens",0.3,1.5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"AH","Abies alba",2.7,1.5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"AH","Abies alba",7.8,5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"AH","Pinus sylvestris",17.5,5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"AH","Abies alba",8,5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",5,"AH","Pinus sylvestris",31,1.5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"AH","Buxus sempervirens",1.2,1.5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"AH","Abies alba",7.6,5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"AH","Abies alba",11.6,5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"AH","Amelanchier ovalis",1.5,1.5,"cépée f","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"AH","Amelanchier ovalis",2,1.5,"cépée f","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"AH","Amelanchier ovalis",0.5,1.5,"cépée f","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"AH","Abies alba",4.2,1.5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"AH","Buxus sempervirens",1,1.5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"AH","Abies alba",5.4,1.5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"AH","Abies alba",1.9,1.5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"BB","Buxus sempervirens",1.5,1.5,"cépée a","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"BB","Buxus sempervirens",1.6,1.5,"cépée a","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"BB","Buxus sempervirens",3.4,1.5,"cépée a","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"BB","Buxus sempervirens",2.8,1.5,"cépée a","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"BB","Buxus sempervirens",2,1.5,"cépée a","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"BB","Buxus sempervirens",2,1.5,"cépée a","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"BB","Buxus sempervirens",0.9,1.5,"cépée a","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"BB","Buxus sempervirens",1.2,1.5,"cépée a","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"BB","Buxus sempervirens",0.9,1.5,"cépée a","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"BB","Buxus sempervirens",1,1.5,"cépée a","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"BB","Buxus sempervirens",1.8,1.5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"BB","Buxus sempervirens",2.7,1.5,"cépée b","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"BB","Buxus sempervirens",3.1,1.5,"cépée b","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"BB","Buxus sempervirens",1,1.5,"cépée b","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"BB","Buxus sempervirens",1,1.5,"cépée b","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"BB","Buxus sempervirens",0.3,1.5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"BB","Sorbus aria",18.3,5,"cépée l","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"BB","Sorbus aria",19.5,5,"cépée l","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"BB","Buxus sempervirens",1.3,1.5,"cépée a","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"BB","Buxus sempervirens",2.1,1.5,"cépée a","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"BB","Viburnum lantana",0.4,1.5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",16,"BB","Pinus sylvestris",37,5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"BB","Buxus sempervirens",2.8,1.5,"cépée a","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"BB","Buxus sempervirens",2.3,1.5,"cépée a","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"BB","Buxus sempervirens",2.5,1.5,"cépée a","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"BB","Buxus sempervirens",2.6,1.5,"cépée a","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"BB","Buxus sempervirens",2.5,1.5,"cépée a","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"BB","Buxus sempervirens",0.7,1.5,"cépée a","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"BB","Buxus sempervirens",0.8,1.5,"cépée a","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"BH","Pinus sylvestris",13.3,5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",8,"BH","Pinus sylvestris",55.1,15,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",9,"BH","Pinus sylvestris",33.2,15,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"BH","Buxus sempervirens",3.8,1.5,"cépée g","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"BH","Buxus sempervirens",4,1.5,"cépée g","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"BH","Buxus sempervirens",2.1,1.5,"cépée g","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"BH","Abies alba",2.8,1.5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"BH","Sorbus aria",19,1.5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"BH","Buxus sempervirens",0.8,1.5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"BH","Pinus sylvestris",18.3,1.5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"BH","Pinus sylvestris",27.5,5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"BH","Abies alba",13.1,5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",10,"BH","Abies alba",27.9,5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"CB","Abies alba",2.4,1.5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"CB","Abies alba",7.7,1.5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"CB","Abies alba",3.8,1.5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",1,"CB","Pinus sylvestris",38.1,5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",3,"CB","Pinus sylvestris",35,15,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",4,"CB","Pinus sylvestris",54.2,15,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"CB","Pinus sylvestris",13.6,1.5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"CB","Abies alba",0.6,1.5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"CB","Abies alba",9.1,1.5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"CB","Sorbus aria",4.8,1.5,"cépée d","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"CB","Abies alba",2.3,1.5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"CH","Buxus sempervirens",3.1,1.5,"cépée h","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"CH","Buxus sempervirens",2.3,1.5,"cépée h","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"CH","Buxus sempervirens",5.6,1.5,"cépée h","2019-06-20"
"Ventoux Nord",24,"VTN_1130",12,"CH","Pinus sylvestris",39.1,15,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",11,"CH","Pinus sylvestris",48.7,15,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",7,"CH","Pinus sylvestris",36.3,NA,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"CH","Abies alba",13.9,5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"CH","Sorbus aria",11.4,5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"CH","Sorbus aria",10.2,5,"cépée k","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"CH","Sorbus aria",8.8,5,"cépée k","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"CH","Abies alba",16.7,5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"CH","Acer opalus subsp. opalus",10.5,5,"cépée j","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"CH","Acer opalus subsp. opalus",21.1,5,"cépée j","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"CH","Abies alba",15.2,5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"CH","Fagus sylvatica",5.2,1.5,"cépée i","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"CH","Fagus sylvatica",6.9,1.5,"cépée i","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"CH","Abies alba",2.6,1.5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"CH","Abies alba",6.8,1.5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"CH","Abies alba",3.9,1.5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"CH","Pinus sylvestris",21.4,1.5,"","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"CH","Buxus sempervirens",3.2,1.5,"cépée h","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"CH","Buxus sempervirens",3.9,1.5,"cépée h","2019-06-20"
"Ventoux Nord",24,"VTN_1130",NA,"CH","Buxus sempervirens",2.6,1.5,"cépée h","2019-06-20"
"Ventoux Nord",24,"VTN_1340",7,"AB","Abies alba",45,5,"","2019-05-16"
"Ventoux Nord",24,"VTN_1340",NA,"AB","Fagus sylvatica",21,5,"cépée a","2019-05-16"
"Ventoux Nord",24,"VTN_1340",NA,"AB","Fagus sylvatica",11.5,5,"","2019-05-16"
"Ventoux Nord",24,"VTN_1340",NA,"AB","Fagus sylvatica",17.3,5,"cépée a","2019-05-16"
"Ventoux Nord",24,"VTN_1340",NA,"AB","Fagus sylvatica",0.5,1.5,"","2019-05-16"
"Ventoux Nord",24,"VTN_1340",NA,"AB","Fagus sylvatica",15.3,5,"cépée a","2019-05-16"
"Ventoux Nord",24,"VTN_1340",NA,"AB","Abies alba",30,15,"","2019-05-16"
"Ventoux Nord",24,"VTN_1340",NA,"AB","Fagus sylvatica",15,5,"cépée a","2019-05-16"
"Ventoux Nord",24,"VTN_1340",NA,"AH","Fagus sylvatica",18.2,5,"cépée c","2019-05-16"
"Ventoux Nord",24,"VTN_1340",NA,"AH","Fagus sylvatica",8.2,5,"","2019-05-16"
"Ventoux Nord",24,"VTN_1340",NA,"AH","Fagus sylvatica",15.1,5,"","2019-05-16"
"Ventoux Nord",24,"VTN_1340",NA,"AH","Fagus sylvatica",19,5,"cépée c","2019-05-16"
"Ventoux Nord",24,"VTN_1340",NA,"AH","Abies alba",37,15,"","2019-05-16"
"Ventoux Nord",24,"VTN_1340",NA,"BB","Abies alba",23,5,"","2019-05-16"
"Ventoux Nord",24,"VTN_1340",8,"BB","Abies alba",39.5,15,"","2019-05-16"
"Ventoux Nord",24,"VTN_1340",NA,"BB","Abies alba",36.5,15,"","2019-05-16"
"Ventoux Nord",24,"VTN_1340",NA,"BB","Fagus sylvatica",7.2,5,"","2019-05-16"
"Ventoux Nord",24,"VTN_1340",NA,"BB","Fagus sylvatica",17,5,"","2019-05-16"
"Ventoux Nord",24,"VTN_1340",NA,"BH","Fagus sylvatica",2.6,1.5,"cépée b","2019-05-16"
"Ventoux Nord",24,"VTN_1340",NA,"BH","Fagus sylvatica",11.4,5,"cépée d","2019-05-16"
"Ventoux Nord",24,"VTN_1340",NA,"BH","Fagus sylvatica",7.7,5,"cépée d","2019-05-16"
"Ventoux Nord",24,"VTN_1340",NA,"BH","Fagus sylvatica",8.9,5,"","2019-05-16"
"Ventoux Nord",24,"VTN_1340",NA,"BH","Fagus sylvatica",14.4,5,"cépée e","2019-05-16"
"Ventoux Nord",24,"VTN_1340",NA,"BH","Fagus sylvatica",10.4,5,"cépée e","2019-05-16"
"Ventoux Nord",24,"VTN_1340",NA,"BH","Fagus sylvatica",16.5,5,"","2019-05-16"
"Ventoux Nord",24,"VTN_1340",11,"BH","Abies alba",44.5,15,"VTN3-C","2019-05-16"
"Ventoux Nord",24,"VTN_1340",NA,"BH","Abies alba",34,15,"","2019-05-16"
"Ventoux Nord",24,"VTN_1340",13,"BH","Abies alba",50.3,15,"VTN3-E","2019-05-16"
"Ventoux Nord",24,"VTN_1340",12,"BH","Abies alba",47,15,"VTN3-D","2019-05-16"
"Ventoux Nord",24,"VTN_1340",NA,"BH","Fagus sylvatica",20.4,1.5,"cépée b","2019-05-16"
"Ventoux Nord",24,"VTN_1340",5,"BH","Fagus sylvatica",21.4,1.5,"cépée b","2019-05-16"
"Ventoux Nord",24,"VTN_1340",NA,"BH","Fagus sylvatica",21.6,1.5,"cépée b","2019-05-16"
"Ventoux Nord",24,"VTN_1340",6,"BH","Abies alba",39.7,1.5,"cépée b","2019-05-16"
"Ventoux Nord",24,"VTN_1340",NA,"CB","Fagus sylvatica",7.4,5,"","2019-05-16"
"Ventoux Nord",24,"VTN_1340",4,"CB","Abies alba",42,15,"","2019-05-16"
"Ventoux Nord",24,"VTN_1340",3,"CB","Abies alba",38.2,15,"","2019-05-16"
"Ventoux Nord",24,"VTN_1340",NA,"CB","Abies alba",9,5,"","2019-05-16"
"Ventoux Nord",24,"VTN_1340",2,"CB","Abies alba",43.6,5,"2 carottes","2019-05-16"
"Ventoux Nord",24,"VTN_1340",1,"CB","Abies alba",49.4,5,"","2019-05-16"
"Ventoux Nord",24,"VTN_1340",10,"CH","Abies alba",56.1,15,"VTN3-B","2019-05-16"
"Ventoux Nord",24,"VTN_1340",9,"CH","Abies alba",44.5,15,"VTN3-A","2019-05-16"
"Ventoux Nord",24,"VTN_1340",NA,"CH","Abies alba",35,5,"","2019-05-16"
"Ventoux Nord",24,"VTN_1340",NA,"CH","Sorbus aria",8.5,5,"","2019-05-16"
"Ventoux Nord",24,"VTN_1510",10,"AB","Pinus mugo subsp. uncinata",31.8,15,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"AB","Pinus mugo subsp. uncinata",15.7,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"AB","Abies alba",12.5,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",4,"AB","Pinus mugo subsp. uncinata",26.8,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"AB","Pinus mugo subsp. uncinata",21.7,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"AB","Pinus mugo subsp. uncinata",27.1,1.5,"dépérissant","2019-06-19"
"Ventoux Nord",24,"VTN_1510",4,"AB","Fagus sylvatica",30.7,15,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"AB","Pinus mugo subsp. uncinata",13.1,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"AB","Pinus mugo subsp. uncinata",24.1,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"AB","Pinus mugo subsp. uncinata",22.9,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"AB","Fagus sylvatica",9.7,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"AB","Fagus sylvatica",9.2,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"AB","Fagus sylvatica",23,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"AB","Fagus sylvatica",12.1,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"AB","Fagus sylvatica",20.1,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"AH","Pinus mugo subsp. uncinata",21.3,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"AH","Pinus mugo subsp. uncinata",15.2,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"AH","Pinus mugo subsp. uncinata",18.3,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"AH","Pinus mugo subsp. uncinata",14,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"AH","Pinus mugo subsp. uncinata",21.1,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",5,"AH","Pinus mugo subsp. uncinata",25.6,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"AH","Pinus mugo subsp. uncinata",21.1,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"BB","Pinus mugo subsp. uncinata",19.3,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"BB","Pinus mugo subsp. uncinata",18.3,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"BB","Pinus mugo subsp. uncinata",18.4,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"BB","Pinus mugo subsp. uncinata",18.5,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"BB","Pinus mugo subsp. uncinata",20.8,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"BB","Pinus mugo subsp. uncinata",23.2,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"BB","Pinus mugo subsp. uncinata",15.2,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"BB","Pinus mugo subsp. uncinata",21,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"BB","Pinus mugo subsp. uncinata",15.9,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"BB","Pinus mugo subsp. uncinata",18.7,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"BB","Abies alba",2.8,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"BB","Pinus mugo subsp. uncinata",6.4,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"BB","Pinus mugo subsp. uncinata",16.1,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",9,"BH","Pinus mugo subsp. uncinata",28.5,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"BH","Pinus mugo subsp. uncinata",19.7,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"BH","Pinus mugo subsp. uncinata",25.5,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"BH","Pinus mugo subsp. uncinata",23.1,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",8,"BH","Pinus mugo subsp. uncinata",25.4,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"BH","Pinus mugo subsp. uncinata",23.2,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"BH","Pinus mugo subsp. uncinata",24.2,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"CB","Fagus sylvatica",8.2,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"CB","Fagus sylvatica",16.8,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"CB","Pinus mugo subsp. uncinata",10.11,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"CB","Pinus mugo subsp. uncinata",24.7,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"CB","Pinus mugo subsp. uncinata",13.5,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"CB","Pinus mugo subsp. uncinata",19.8,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"CB","Abies alba",2,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"CB","Pinus mugo subsp. uncinata",21.8,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",13,"CB","Pinus mugo subsp. uncinata",35.6,15,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"CB","Pinus mugo subsp. uncinata",23.2,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"CB","Pinus mugo subsp. uncinata",7.6,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"CB","Pinus mugo subsp. uncinata",11.3,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"CH","Fagus sylvatica",11,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"CH","Fagus sylvatica",16.3,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"CH","Pinus mugo subsp. uncinata",20,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"CH","Pinus mugo subsp. uncinata",15.1,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"CH","Pinus mugo subsp. uncinata",15.8,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"CH","Pinus mugo subsp. uncinata",15.8,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"CH","Pinus mugo subsp. uncinata",20.6,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"CH","Pinus mugo subsp. uncinata",14.9,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",2,"CH","Pinus mugo subsp. uncinata",31.9,15,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",1,"CH","Pinus mugo subsp. uncinata",33.9,15,"","2019-06-19"
"Ventoux Nord",24,"VTN_1510",NA,"CH","Fagus sylvatica",8.8,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_1675",NA,"AB","Pinus mugo subsp. uncinata",8.6,5,"","2019-05-15"
"Ventoux Nord",24,"VTN_1675",NA,"AB","Pinus mugo subsp. uncinata",12.9,5,"","2019-05-15"
"Ventoux Nord",24,"VTN_1675",6,"AB","Pinus mugo subsp. uncinata",18.5,5,"","2019-05-15"
"Ventoux Nord",24,"VTN_1675",NA,"AB","Pinus mugo subsp. uncinata",15.4,5,"cépée f","2019-05-15"
"Ventoux Nord",24,"VTN_1675",NA,"AB","Pinus mugo subsp. uncinata",10.8,5,"cépée f","2019-05-15"
"Ventoux Nord",24,"VTN_1675",NA,"AB","Pinus mugo subsp. uncinata",11,5,"","2019-05-15"
"Ventoux Nord",24,"VTN_1675",NA,"AB","Pinus mugo subsp. uncinata",13.5,1.5,"","2019-05-15"
"Ventoux Nord",24,"VTN_1675",NA,"AB","Pinus mugo subsp. uncinata",7,1.5,"","2019-05-15"
