"","site","idsite","idplot","codeplot","idtiers","cd_nom","lb_nom","observateur_1","observateur_2","date"
"254","Argentière",2,33,"ARG_1790","c",999999,"aaa - En attente de détermination","Garraud","Pache","2020-07-23"
"255","Argentière",2,33,"ARG_1790","c",999999,"aaa - En attente de détermination","Garraud","Pache","2020-07-23"
"256","Argentière",2,33,"ARG_1790","c",82596,"Anemone alpina","Garraud","Pache","2020-07-23"
"257","Argentière",2,33,"ARG_1790","c",82914,"Anthoxanthum alpinum","Garraud","Pache","2020-07-23"
"258","Argentière",2,33,"ARG_1790","c",717731,"Atocion rupestre","Garraud","Pache","2020-07-23"
"259","Argentière",2,33,"ARG_1790","c",85418,"Avenella flexuosa","Garraud","Pache","2020-07-23"
"260","Argentière",2,33,"ARG_1790","c",87299,"Calamagrostis villosa","Garraud","Pache","2020-07-23"
"261","Argentière",2,33,"ARG_1790","c",87501,"Calluna vulgaris","Garraud","Pache","2020-07-23"
"262","Argentière",2,33,"ARG_1790","c",87720,"Campanula rotundifolia","Garraud","Pache","2020-07-23"
"263","Argentière",2,33,"ARG_1790","c",100160,"Geranium sylvaticum","Garraud","Pache","2020-07-23"
"264","Argentière",2,33,"ARG_1790","c",717225,"Helictochloa versicolor","Garraud","Pache","2020-07-23"
"265","Argentière",2,33,"ARG_1790","c",193276,"Hieracium","Garraud","Pache","2020-07-23"
"266","Argentière",2,33,"ARG_1790","c",136974,"Juniperus communis subsp. nana","Garraud","Pache","2020-07-23"
"267","Argentière",2,33,"ARG_1790","c",104528,"Knautia dipsacifolia","Garraud","Pache","2020-07-23"
"268","Argentière",2,33,"ARG_1790","c",105074,"Laserpitium halleri","Garraud","Pache","2020-07-23"
"269","Argentière",2,33,"ARG_1790","c",106653,"Lotus corniculatus","Garraud","Pache","2020-07-23"
"270","Argentière",2,33,"ARG_1790","c",106846,"Luzula nivea","Garraud","Pache","2020-07-23"
"271","Argentière",2,33,"ARG_1790","c",107158,"Maianthemum bifolium","Garraud","Pache","2020-07-23"
"272","Argentière",2,33,"ARG_1790","c",107800,"Melampyrum sylvaticum","Garraud","Pache","2020-07-23"
"273","Argentière",2,33,"ARG_1790","c",113432,"Picea abies","Garraud","Pache","2020-07-23"
"274","Argentière",2,33,"ARG_1790","c",114616,"Polygonatum verticillatum","Garraud","Pache","2020-07-23"
"275","Argentière",2,33,"ARG_1790","c",115470,"Potentilla erecta","Garraud","Pache","2020-07-23"
"276","Argentière",2,33,"ARG_1790","c",124205,"Solidago virgaurea","Garraud","Pache","2020-07-23"
"277","Argentière",2,33,"ARG_1790","c",124308,"Sorbus aucuparia","Garraud","Pache","2020-07-23"
"278","Argentière",2,33,"ARG_1790","c",124329,"Sorbus mougeotii","Garraud","Pache","2020-07-23"
"279","Argentière",2,33,"ARG_1790","c",128345,"Vaccinium myrtillus","Garraud","Pache","2020-07-23"
"280","Argentière",2,33,"ARG_1790","c",128355,"Vaccinium vitis-idaea","Garraud","Pache","2020-07-23"
"281","Argentière",2,34,"ARG_2000","a",82914,"Anthoxanthum alpinum","Garraud","Van Es","2017-07-01"
"282","Argentière",2,34,"ARG_2000","a",85418,"Avenella flexuosa","Garraud","Van Es","2017-07-01"
"283","Argentière",2,34,"ARG_2000","a",87299,"Calamagrostis villosa","Garraud","Van Es","2017-07-01"
"284","Argentière",2,34,"ARG_2000","a",87501,"Calluna vulgaris","Garraud","Van Es","2017-07-01"
"285","Argentière",2,34,"ARG_2000","a",87724,"Campanula scheuchzeri","Garraud","Van Es","2017-07-01"
"286","Argentière",2,34,"ARG_2000","a",95567,"Dryopteris filix-mas","Garraud","Van Es","2017-07-01"
"287","Argentière",2,34,"ARG_2000","a",98512,"Festuca rubra","Garraud","Van Es","2017-07-01"
"288","Argentière",2,34,"ARG_2000","a",99903,"Gentiana lutea","Garraud","Van Es","2017-07-01"
"289","Argentière",2,34,"ARG_2000","a",99929,"Gentiana purpurea","Garraud","Van Es","2017-07-01"
"290","Argentière",2,34,"ARG_2000","a",102041,"Hieracium halleri","Garraud","Van Es","2017-07-01"
"291","Argentière",2,34,"ARG_2000","a",102124,"Hieracium lanceolatum","Garraud","Van Es","2017-07-01"
"292","Argentière",2,34,"ARG_2000","a",102235,"Hieracium murorum","Garraud","Van Es","2017-07-01"
"293","Argentière",2,34,"ARG_2000","a",717251,"Hieracium nigratum","Garraud","Van Es","2017-07-01"
"294","Argentière",2,34,"ARG_2000","a",102925,"Homogyne alpina","Garraud","Van Es","2017-07-01"
"295","Argentière",2,34,"ARG_2000","a",136974,"Juniperus communis subsp. nana","Garraud","Van Es","2017-07-01"
"296","Argentière",2,34,"ARG_2000","a",104734,"Lactuca alpina","Garraud","Van Es","2017-07-01"
"297","Argentière",2,34,"ARG_2000","a",105502,"Leontodon hispidus","Garraud","Van Es","2017-07-01"
"298","Argentière",2,34,"ARG_2000","a",137521,"Luzula sylvatica subsp. sieberi","Garraud","Van Es","2017-07-01"
"299","Argentière",2,34,"ARG_2000","a",107800,"Melampyrum sylvaticum","Garraud","Van Es","2017-07-01"
"300","Argentière",2,34,"ARG_2000","a",610917,"Mutellina adonidifolia","Garraud","Van Es","2017-07-01"
"301","Argentière",2,34,"ARG_2000","a",109366,"Nardus stricta","Garraud","Van Es","2017-07-01"
"302","Argentière",2,34,"ARG_2000","a",113361,"Phyteuma betonicifolium","Garraud","Van Es","2017-07-01"
"303","Argentière",2,34,"ARG_2000","a",115414,"Potentilla aurea","Garraud","Van Es","2017-07-01"
"304","Argentière",2,34,"ARG_2000","a",115470,"Potentilla erecta","Garraud","Van Es","2017-07-01"
"305","Argentière",2,34,"ARG_2000","a",117679,"Rhododendron ferrugineum","Garraud","Van Es","2017-07-01"
"306","Argentière",2,34,"ARG_2000","a",612627,"Scorzoneroides pyrenaica var. helvetica","Garraud","Van Es","2017-07-01"
"307","Argentière",2,34,"ARG_2000","a",124314,"Sorbus chamaemespilus","Garraud","Van Es","2017-07-01"
"308","Argentière",2,34,"ARG_2000","a",128345,"Vaccinium myrtillus","Garraud","Van Es","2017-07-01"
"309","Argentière",2,34,"ARG_2000","a",142047,"Vaccinium uliginosum subsp. microphyllum","Garraud","Van Es","2017-07-01"
"310","Argentière",2,34,"ARG_2000","a",128355,"Vaccinium vitis-idaea","Garraud","Van Es","2017-07-01"
"311","Argentière",2,34,"ARG_2000","b",82914,"Anthoxanthum alpinum","Garraud","Van Es","2017-07-01"
"312","Argentière",2,34,"ARG_2000","b",84937,"Astrantia minor","Garraud","Van Es","2017-07-01"
"313","Argentière",2,34,"ARG_2000","b",85418,"Avenella flexuosa","Garraud","Van Es","2017-07-01"
"314","Argentière",2,34,"ARG_2000","b",87299,"Calamagrostis villosa","Garraud","Van Es","2017-07-01"
"315","Argentière",2,34,"ARG_2000","b",87501,"Calluna vulgaris","Garraud","Van Es","2017-07-01"
"316","Argentière",2,34,"ARG_2000","b",96069,"Empetrum nigrum","Garraud","Van Es","2017-07-01"
"317","Argentière",2,34,"ARG_2000","b",98512,"Festuca rubra","Garraud","Van Es","2017-07-01"
"318","Argentière",2,34,"ARG_2000","b",99929,"Gentiana purpurea","Garraud","Van Es","2017-07-01"
"319","Argentière",2,34,"ARG_2000","b",100208,"Geum montanum","Garraud","Van Es","2017-07-01"
"320","Argentière",2,34,"ARG_2000","b",717225,"Helictochloa versicolor","Garraud","Van Es","2017-07-01"
"321","Argentière",2,34,"ARG_2000","b",717225,"Helictochloa versicolor","Garraud","Van Es","2017-07-01"
"322","Argentière",2,34,"ARG_2000","b",102041,"Hieracium halleri","Garraud","Van Es","2017-07-01"
"323","Argentière",2,34,"ARG_2000","b",102124,"Hieracium lanceolatum","Garraud","Van Es","2017-07-01"
"324","Argentière",2,34,"ARG_2000","b",102925,"Homogyne alpina","Garraud","Van Es","2017-07-01"
"325","Argentière",2,34,"ARG_2000","b",136974,"Juniperus communis subsp. nana","Garraud","Van Es","2017-07-01"
"326","Argentière",2,34,"ARG_2000","b",137521,"Luzula sylvatica subsp. sieberi","Garraud","Van Es","2017-07-01"
"327","Argentière",2,34,"ARG_2000","b",107800,"Melampyrum sylvaticum","Garraud","Van Es","2017-07-01"
"328","Argentière",2,34,"ARG_2000","b",610917,"Mutellina adonidifolia","Garraud","Van Es","2017-07-01"
"329","Argentière",2,34,"ARG_2000","b",109366,"Nardus stricta","Garraud","Van Es","2017-07-01"
"330","Argentière",2,34,"ARG_2000","b",113361,"Phyteuma betonicifolium","Garraud","Van Es","2017-07-01"
"331","Argentière",2,34,"ARG_2000","b",115414,"Potentilla aurea","Garraud","Van Es","2017-07-01"
"332","Argentière",2,34,"ARG_2000","b",115470,"Potentilla erecta","Garraud","Van Es","2017-07-01"
"333","Argentière",2,34,"ARG_2000","b",117679,"Rhododendron ferrugineum","Garraud","Van Es","2017-07-01"
"334","Argentière",2,34,"ARG_2000","b",612627,"Scorzoneroides pyrenaica var. helvetica","Garraud","Van Es","2017-07-01"
"335","Argentière",2,34,"ARG_2000","b",124205,"Solidago virgaurea","Garraud","Van Es","2017-07-01"
"336","Argentière",2,34,"ARG_2000","b",128345,"Vaccinium myrtillus","Garraud","Van Es","2017-07-01"
"337","Argentière",2,34,"ARG_2000","b",142047,"Vaccinium uliginosum subsp. microphyllum","Garraud","Van Es","2017-07-01"
"338","Argentière",2,34,"ARG_2000","b",128355,"Vaccinium vitis-idaea","Garraud","Van Es","2017-07-01"
"339","Argentière",2,34,"ARG_2000","c",82914,"Anthoxanthum alpinum","Garraud","Van Es","2017-07-01"
"340","Argentière",2,34,"ARG_2000","c",83874,"Arnica montana","Garraud","Van Es","2017-07-01"
"341","Argentière",2,34,"ARG_2000","c",84937,"Astrantia minor","Garraud","Van Es","2017-07-01"
"342","Argentière",2,34,"ARG_2000","c",85418,"Avenella flexuosa","Garraud","Van Es","2017-07-01"
"343","Argentière",2,34,"ARG_2000","c",87299,"Calamagrostis villosa","Garraud","Van Es","2017-07-01"
"344","Argentière",2,34,"ARG_2000","c",87501,"Calluna vulgaris","Garraud","Van Es","2017-07-01"
"345","Argentière",2,34,"ARG_2000","c",87724,"Campanula scheuchzeri","Garraud","Van Es","2017-07-01"
"346","Argentière",2,34,"ARG_2000","c",96069,"Empetrum nigrum","Garraud","Van Es","2017-07-01"
"347","Argentière",2,34,"ARG_2000","c",99929,"Gentiana purpurea","Garraud","Van Es","2017-07-01"
"348","Argentière",2,34,"ARG_2000","c",102041,"Hieracium halleri","Garraud","Van Es","2017-07-01"
"349","Argentière",2,34,"ARG_2000","c",102124,"Hieracium lanceolatum","Garraud","Van Es","2017-07-01"
"350","Argentière",2,34,"ARG_2000","c",717251,"Hieracium nigratum","Garraud","Van Es","2017-07-01"
"351","Argentière",2,34,"ARG_2000","c",102566,"Hieracium spicatum","Garraud","Van Es","2017-07-01"
"352","Argentière",2,34,"ARG_2000","c",102925,"Homogyne alpina","Garraud","Van Es","2017-07-01"
"353","Argentière",2,34,"ARG_2000","c",136974,"Juniperus communis subsp. nana","Garraud","Van Es","2017-07-01"
"354","Argentière",2,34,"ARG_2000","c",107800,"Melampyrum sylvaticum","Garraud","Van Es","2017-07-01"
"355","Argentière",2,34,"ARG_2000","c",109366,"Nardus stricta","Garraud","Van Es","2017-07-01"
"356","Argentière",2,34,"ARG_2000","c",113224,"Phleum rhaeticum","Garraud","Van Es","2017-07-01"
"357","Argentière",2,34,"ARG_2000","c",113361,"Phyteuma betonicifolium","Garraud","Van Es","2017-07-01"
"358","Argentière",2,34,"ARG_2000","c",115470,"Potentilla erecta","Garraud","Van Es","2017-07-01"
"359","Argentière",2,34,"ARG_2000","c",115813,"Prenanthes purpurea","Garraud","Van Es","2017-07-01"
"360","Argentière",2,34,"ARG_2000","c",116206,"Pseudorchis albida","Garraud","Van Es","2017-07-01"
"361","Argentière",2,34,"ARG_2000","c",117679,"Rhododendron ferrugineum","Garraud","Van Es","2017-07-01"
"362","Argentière",2,34,"ARG_2000","c",612627,"Scorzoneroides pyrenaica var. helvetica","Garraud","Van Es","2017-07-01"
"363","Argentière",2,34,"ARG_2000","c",128345,"Vaccinium myrtillus","Garraud","Van Es","2017-07-01"
"364","Argentière",2,34,"ARG_2000","c",142047,"Vaccinium uliginosum subsp. microphyllum","Garraud","Van Es","2017-07-01"
"365","Argentière",2,34,"ARG_2000","c",128355,"Vaccinium vitis-idaea","Garraud","Van Es","2017-07-01"
"366","Argentière",2,34,"ARG_2000","a",85418,"Avenella flexuosa","Garraud","Pache","2020-07-23"
"367","Argentière",2,34,"ARG_2000","a",87299,"Calamagrostis villosa","Garraud","Pache","2020-07-23"
"368","Argentière",2,34,"ARG_2000","a",87724,"Campanula scheuchzeri","Garraud","Pache","2020-07-23"
"369","Argentière",2,34,"ARG_2000","a",95567,"Dryopteris filix-mas","Garraud","Pache","2020-07-23"
"370","Argentière",2,34,"ARG_2000","a",96069,"Empetrum nigrum","Garraud","Pache","2020-07-23"
"371","Argentière",2,34,"ARG_2000","a",98512,"Festuca rubra","Garraud","Pache","2020-07-23"
"372","Argentière",2,34,"ARG_2000","a",99929,"Gentiana purpurea","Garraud","Pache","2020-07-23"
"373","Argentière",2,34,"ARG_2000","a",193276,"Hieracium","Garraud","Pache","2020-07-23"
"374","Argentière",2,34,"ARG_2000","a",102566,"Hieracium spicatum","Garraud","Pache","2020-07-23"
"375","Argentière",2,34,"ARG_2000","a",102925,"Homogyne alpina","Garraud","Pache","2020-07-23"
"376","Argentière",2,34,"ARG_2000","a",136974,"Juniperus communis subsp. nana","Garraud","Pache","2020-07-23"
"377","Argentière",2,34,"ARG_2000","a",137521,"Luzula sylvatica subsp. sieberi","Garraud","Pache","2020-07-23"
"378","Argentière",2,34,"ARG_2000","a",107800,"Melampyrum sylvaticum","Garraud","Pache","2020-07-23"
"379","Argentière",2,34,"ARG_2000","a",109366,"Nardus stricta","Garraud","Pache","2020-07-23"
"380","Argentière",2,34,"ARG_2000","a",117679,"Rhododendron ferrugineum","Garraud","Pache","2020-07-23"
"381","Argentière",2,34,"ARG_2000","a",124314,"Sorbus chamaemespilus","Garraud","Pache","2020-07-23"
"382","Argentière",2,34,"ARG_2000","a",128345,"Vaccinium myrtillus","Garraud","Pache","2020-07-23"
"383","Argentière",2,34,"ARG_2000","a",128354,"Vaccinium uliginosum","Garraud","Pache","2020-07-23"
"384","Argentière",2,34,"ARG_2000","a",128355,"Vaccinium vitis-idaea","Garraud","Pache","2020-07-23"
"385","Argentière",2,34,"ARG_2000","b",82914,"Anthoxanthum alpinum","Garraud","Pache","2020-07-23"
"386","Argentière",2,34,"ARG_2000","b",84937,"Astrantia minor","Garraud","Pache","2020-07-23"
"387","Argentière",2,34,"ARG_2000","b",85418,"Avenella flexuosa","Garraud","Pache","2020-07-23"
"388","Argentière",2,34,"ARG_2000","b",87299,"Calamagrostis villosa","Garraud","Pache","2020-07-23"
"389","Argentière",2,34,"ARG_2000","b",87501,"Calluna vulgaris","Garraud","Pache","2020-07-23"
"390","Argentière",2,34,"ARG_2000","b",87724,"Campanula scheuchzeri","Garraud","Pache","2020-07-23"
"391","Argentière",2,34,"ARG_2000","b",96069,"Empetrum nigrum","Garraud","Pache","2020-07-23"
"392","Argentière",2,34,"ARG_2000","b",98512,"Festuca rubra","Garraud","Pache","2020-07-23"
"393","Argentière",2,34,"ARG_2000","b",99929,"Gentiana purpurea","Garraud","Pache","2020-07-23"
"394","Argentière",2,34,"ARG_2000","b",100208,"Geum montanum","Garraud","Pache","2020-07-23"
"395","Argentière",2,34,"ARG_2000","b",102392,"Hieracium prenanthoides","Garraud","Pache","2020-07-23"
"396","Argentière",2,34,"ARG_2000","b",102566,"Hieracium spicatum","Garraud","Pache","2020-07-23"
"397","Argentière",2,34,"ARG_2000","b",102925,"Homogyne alpina","Garraud","Pache","2020-07-23"
"398","Argentière",2,34,"ARG_2000","b",136974,"Juniperus communis subsp. nana","Garraud","Pache","2020-07-23"
"399","Argentière",2,34,"ARG_2000","b",137521,"Luzula sylvatica subsp. sieberi","Garraud","Pache","2020-07-23"
"400","Argentière",2,34,"ARG_2000","b",107800,"Melampyrum sylvaticum","Garraud","Pache","2020-07-23"
"401","Argentière",2,34,"ARG_2000","b",109366,"Nardus stricta","Garraud","Pache","2020-07-23"
"402","Argentière",2,34,"ARG_2000","b",113361,"Phyteuma betonicifolium","Garraud","Pache","2020-07-23"
"403","Argentière",2,34,"ARG_2000","b",115414,"Potentilla aurea","Garraud","Pache","2020-07-23"
"404","Argentière",2,34,"ARG_2000","b",115470,"Potentilla erecta","Garraud","Pache","2020-07-23"
"405","Argentière",2,34,"ARG_2000","b",117679,"Rhododendron ferrugineum","Garraud","Pache","2020-07-23"
"406","Argentière",2,34,"ARG_2000","b",612627,"Scorzoneroides pyrenaica var. helvetica","Garraud","Pache","2020-07-23"
"407","Argentière",2,34,"ARG_2000","b",128345,"Vaccinium myrtillus","Garraud","Pache","2020-07-23"
"408","Argentière",2,34,"ARG_2000","b",128354,"Vaccinium uliginosum","Garraud","Pache","2020-07-23"
"409","Argentière",2,34,"ARG_2000","b",128355,"Vaccinium vitis-idaea","Garraud","Pache","2020-07-23"
"410","Argentière",2,34,"ARG_2000","c",999999,"aaa - En attente de détermination","Garraud","Pache","2020-07-23"
"411","Argentière",2,34,"ARG_2000","c",83874,"Arnica montana","Garraud","Pache","2020-07-23"
"412","Argentière",2,34,"ARG_2000","c",84937,"Astrantia minor","Garraud","Pache","2020-07-23"
"413","Argentière",2,34,"ARG_2000","c",85418,"Avenella flexuosa","Garraud","Pache","2020-07-23"
"414","Argentière",2,34,"ARG_2000","c",87296,"Calamagrostis varia","Garraud","Pache","2020-07-23"
"415","Argentière",2,34,"ARG_2000","c",87299,"Calamagrostis villosa","Garraud","Pache","2020-07-23"
"416","Argentière",2,34,"ARG_2000","c",87501,"Calluna vulgaris","Garraud","Pache","2020-07-23"
"417","Argentière",2,34,"ARG_2000","c",87724,"Campanula scheuchzeri","Garraud","Pache","2020-07-23"
"418","Argentière",2,34,"ARG_2000","c",96069,"Empetrum nigrum","Garraud","Pache","2020-07-23"
"419","Argentière",2,34,"ARG_2000","c",99929,"Gentiana purpurea","Garraud","Pache","2020-07-23"
"420","Argentière",2,34,"ARG_2000","c",193276,"Hieracium","Garraud","Pache","2020-07-23"
"421","Argentière",2,34,"ARG_2000","c",193276,"Hieracium","Garraud","Pache","2020-07-23"
"422","Argentière",2,34,"ARG_2000","c",102041,"Hieracium halleri","Garraud","Pache","2020-07-23"
"423","Argentière",2,34,"ARG_2000","c",102392,"Hieracium prenanthoides","Garraud","Pache","2020-07-23"
"424","Argentière",2,34,"ARG_2000","c",102925,"Homogyne alpina","Garraud","Pache","2020-07-23"
"425","Argentière",2,34,"ARG_2000","c",136974,"Juniperus communis subsp. nana","Garraud","Pache","2020-07-23"
"426","Argentière",2,34,"ARG_2000","c",104734,"Lactuca alpina","Garraud","Pache","2020-07-23"
"427","Argentière",2,34,"ARG_2000","c",106838,"Luzula lutea","Garraud","Pache","2020-07-23"
"428","Argentière",2,34,"ARG_2000","c",107800,"Melampyrum sylvaticum","Garraud","Pache","2020-07-23"
"429","Argentière",2,34,"ARG_2000","c",109366,"Nardus stricta","Garraud","Pache","2020-07-23"
"430","Argentière",2,34,"ARG_2000","c",113175,"Phleum alpinum","Garraud","Pache","2020-07-23"
"431","Argentière",2,34,"ARG_2000","c",113361,"Phyteuma betonicifolium","Garraud","Pache","2020-07-23"
"432","Argentière",2,34,"ARG_2000","c",115414,"Potentilla aurea","Garraud","Pache","2020-07-23"
"433","Argentière",2,34,"ARG_2000","c",115470,"Potentilla erecta","Garraud","Pache","2020-07-23"
"434","Argentière",2,34,"ARG_2000","c",115813,"Prenanthes purpurea","Garraud","Pache","2020-07-23"
"435","Argentière",2,34,"ARG_2000","c",116206,"Pseudorchis albida","Garraud","Pache","2020-07-23"
"436","Argentière",2,34,"ARG_2000","c",117679,"Rhododendron ferrugineum","Garraud","Pache","2020-07-23"
"437","Argentière",2,34,"ARG_2000","c",612627,"Scorzoneroides pyrenaica var. helvetica","Garraud","Pache","2020-07-23"
"438","Argentière",2,34,"ARG_2000","c",124205,"Solidago virgaurea","Garraud","Pache","2020-07-23"
"439","Argentière",2,34,"ARG_2000","c",128345,"Vaccinium myrtillus","Garraud","Pache","2020-07-23"
"440","Argentière",2,34,"ARG_2000","c",128354,"Vaccinium uliginosum","Garraud","Pache","2020-07-23"
"441","Argentière",2,34,"ARG_2000","c",128355,"Vaccinium vitis-idaea","Garraud","Pache","2020-07-23"
"442","Argentière",2,35,"ARG_2230","a",80741,"Agrostis schraderiana","Garraud","Van Es","2017-07-01"
"443","Argentière",2,35,"ARG_2230","a",81179,"Alchemilla transiens","Garraud","Van Es","2017-07-01"
"444","Argentière",2,35,"ARG_2230","a",82596,"Anemone alpina","Garraud","Van Es","2017-07-01"
"445","Argentière",2,35,"ARG_2230","a",82914,"Anthoxanthum alpinum","Garraud","Van Es","2017-07-01"
"446","Argentière",2,35,"ARG_2230","a",83874,"Arnica montana","Garraud","Van Es","2017-07-01"
"447","Argentière",2,35,"ARG_2230","a",84937,"Astrantia minor","Garraud","Van Es","2017-07-01"
